dataset,split,model,k,epoch,layer,thresh,thresh_mode,total_persistence,train_acc,val_acc
mnist,train,resnet,20,157,a1,1e-06,1e-06,3.2975897889705905,0.9999666666666667,0.9796
mnist,train,resnet,20,182,a1,1e-06,1e-06,1.1083999843954828,1.0,0.9807
mnist,train,resnet,20,26,a1,1e-06,1e-06,10.917922432222817,0.9872333333333333,0.972
mnist,train,resnet,20,51,a1,1e-06,1e-06,9.351856260231784,0.9974,0.9764
mnist,train,resnet,20,77,a1,1e-06,1e-06,6.739551458391432,0.9990333333333333,0.9775
mnist,trainUval,resnet,20,101,a1,1e-06,1e-06,9.499975314550483,0.9998666666666667,0.9797
mnist,trainUval,resnet,20,127,a1,1e-06,1e-06,10.450637674916102,0.9999666666666667,0.9796
mnist,trainUval,resnet,20,152,a1,1e-06,1e-06,10.318799666606623,0.9999833333333333,0.9801
mnist,trainUval,resnet,20,178,a1,1e-06,1e-06,11.058468932185178,0.9999833333333333,0.9807
mnist,trainUval,resnet,20,21,a1,1e-06,1e-06,11.1082472648921,0.9854333333333334,0.9708
mnist,trainUval,resnet,20,47,a1,1e-06,1e-06,9.43844698531224,0.9969,0.9766
mnist,trainUval,resnet,20,72,a1,1e-06,1e-06,8.349311828406947,0.9984166666666666,0.9769
mnist,trainUval,resnet,20,98,a1,1e-06,1e-06,9.391448028653798,0.9998166666666667,0.9801
mnist,val,resnet,20,122,a1,1e-06,1e-06,10.097777696061321,0.99995,0.9791
mnist,val,resnet,20,148,a1,1e-06,1e-06,10.617946193695502,0.9999666666666667,0.9802
mnist,val,resnet,20,173,a1,1e-06,1e-06,10.705707878036101,0.9999833333333333,0.9803
mnist,val,resnet,20,199,a1,1e-06,1e-06,11.266438350339627,1.0,0.9806
mnist,val,resnet,20,42,a1,1e-06,1e-06,8.019702529320341,0.9953666666666666,0.9755
mnist,val,resnet,20,68,a1,1e-06,1e-06,8.309774743011431,0.9982,0.9776
mnist,val,resnet,20,93,a1,1e-06,1e-06,9.638611326793715,0.9997833333333334,0.9784
cifar,train,vgg,20,118,a1,1e-06,1e-06,7.025947589427233,0.99636,0.9034
cifar,train,vgg,20,154,a1,1e-06,1e-06,12.145088024439055,0.96618,0.8833
cifar,train,vgg,20,17,a1,1e-06,1e-06,14.977403698969177,0.85964,0.8248
cifar,train,vgg,20,23,a1,1e-06,1e-06,14.752733112351521,0.92158,0.8619
cifar,train,vgg,20,49,a1,1e-06,1e-06,11.376336425542888,0.97312,0.8889
cifar,train,vgg,20,74,a1,1e-06,1e-06,12.992722072220324,0.94632,0.8662
cifar,train,vgg,20,9,a1,1e-06,1e-06,15.242551769364923,0.82358,0.7887
cifar,trainUval,vgg,20,124,a1,1e-06,1e-06,20.77540346235037,0.99902,0.9109
cifar,trainUval,vgg,20,14,a1,1e-06,1e-06,17.117153647645473,0.82508,0.7955
cifar,trainUval,vgg,20,175,a1,1e-06,1e-06,14.349952726981599,0.98272,0.8961
cifar,trainUval,vgg,20,1,a1,1e-06,1e-06,24.627662658691406,0.38534,0.389
cifar,trainUval,vgg,20,44,a1,1e-06,1e-06,14.161119572822379,0.95624,0.8817
cifar,trainUval,vgg,20,6,a1,1e-06,1e-06,17.6907538741267,0.75406,0.7358
cifar,trainUval,vgg,20,95,a1,1e-06,1e-06,15.414656631649052,0.98164,0.8885
cifar,val,vgg,20,11,a1,1e-06,1e-06,12.808244110505257,0.77674,0.7566
cifar,val,vgg,20,145,a1,1e-06,1e-06,18.984220713377,0.99998,0.9161
cifar,val,vgg,20,170,a1,1e-06,1e-06,14.07090516388508,0.98424,0.8997
cifar,val,vgg,20,196,a1,1e-06,1e-06,15.889778942060794,0.99098,0.9004
cifar,val,vgg,20,3,a1,1e-06,1e-06,15.9643624072487,0.59712,0.5933
cifar,val,vgg,20,65,a1,1e-06,1e-06,21.200435176491737,0.9978,0.9078
cifar,val,vgg,20,90,a1,1e-06,1e-06,13.816679663967648,0.97922,0.892
mnist,train,vgg,20,115,a1,1e-06,1e-06,14.998428719012736,0.9983666666666666,0.9834
mnist,train,vgg,20,140,a1,1e-06,1e-06,9.987905131069965,0.9996,0.9842
mnist,train,vgg,20,166,a1,1e-06,1e-06,9.680537635620574,0.9986166666666667,0.9837
mnist,train,vgg,20,191,a1,1e-06,1e-06,5.220310687828714,0.9985666666666667,0.9817
mnist,train,vgg,20,35,a1,1e-06,1e-06,14.78403133845039,0.9737666666666667,0.9686
mnist,train,vgg,20,60,a1,1e-06,1e-06,15.66580529644137,0.9914833333333334,0.9811
mnist,train,vgg,20,86,a1,1e-06,1e-06,14.725064313864578,0.9894333333333334,0.979
mnist,trainUval,vgg,20,110,a1,1e-06,1e-06,14.26674932349215,0.99645,0.9838
mnist,trainUval,vgg,20,136,a1,1e-06,1e-06,12.58444091468391,0.9994666666666666,0.984
mnist,trainUval,vgg,20,161,a1,1e-06,1e-06,12.488494007207919,0.9979833333333333,0.9838
mnist,trainUval,vgg,20,187,a1,1e-06,1e-06,18.014562299766112,0.9997333333333334,0.985
mnist,trainUval,vgg,20,30,a1,1e-06,1e-06,15.290580429806852,0.9728666666666667,0.9696
mnist,trainUval,vgg,20,56,a1,1e-06,1e-06,14.290056193446055,0.9885833333333334,0.9806
mnist,trainUval,vgg,20,81,a1,1e-06,1e-06,14.671342757467528,0.9915166666666667,0.9812
mnist,val,vgg,20,106,a1,1e-06,1e-06,11.60404487350025,0.9980166666666667,0.9827
mnist,val,vgg,20,131,a1,1e-06,1e-06,12.220534009160474,0.9995333333333334,0.9848
mnist,val,vgg,20,157,a1,1e-06,1e-06,11.656439322629012,0.9979166666666667,0.9823
mnist,val,vgg,20,182,a1,1e-06,1e-06,13.120535599824507,0.9992666666666666,0.9851
mnist,val,vgg,20,26,a1,1e-06,1e-06,10.181807151521525,0.9712,0.9686
mnist,val,vgg,20,51,a1,1e-06,1e-06,10.177603007265077,0.9879166666666667,0.9794
mnist,val,vgg,20,77,a1,1e-06,1e-06,10.834624520324425,0.9863666666666666,0.9792
cifar,train,wres,20,101,a1,1e-06,1e-06,751.0152313713327,0.96002,0.8117
cifar,train,wres,20,127,a1,1e-06,1e-06,4948.403551826399,0.99274,0.8296
cifar,train,wres,20,152,a1,1e-06,1e-06,1682.3518745450629,0.93478,0.7998
cifar,train,wres,20,178,a1,1e-06,1e-06,266.72032011902724,0.96076,0.8021
cifar,train,wres,20,21,a1,1e-06,1e-06,116.99188195094757,0.65572,0.6237
cifar,train,wres,20,47,a1,1e-06,1e-06,904.4135927436346,0.85418,0.7669
cifar,train,wres,20,72,a1,1e-06,1e-06,491.62748012754037,0.86178,0.7635
cifar,train,wres,20,98,a1,1e-06,1e-06,1272.329927293796,0.9601,0.8087
cifar,trainUval,wres,20,122,a1,1e-06,1e-06,4475.373637743497,0.98954,0.8226
cifar,trainUval,wres,20,148,a1,1e-06,1e-06,4009.4561178690055,0.9973,0.839
cifar,trainUval,wres,20,173,a1,1e-06,1e-06,65.55758336734938,0.95934,0.8037
cifar,trainUval,wres,20,199,a1,1e-06,1e-06,12.684869568760774,0.98054,0.8108
cifar,trainUval,wres,20,42,a1,1e-06,1e-06,2444.587764459787,0.79632,0.7272
cifar,trainUval,wres,20,68,a1,1e-06,1e-06,18368.434603648668,0.97744,0.7986
cifar,trainUval,wres,20,93,a1,1e-06,1e-06,240.72335348915726,0.9454,0.8062
cifar,val,wres,20,118,a1,1e-06,1e-06,479.1356692891554,0.98786,0.8193
cifar,val,wres,20,143,a1,1e-06,1e-06,740.6778780663009,0.99642,0.8373
cifar,val,wres,20,169,a1,1e-06,1e-06,72.169419180104,0.95708,0.8074
cifar,val,wres,20,194,a1,1e-06,1e-06,36.928675330108376,0.97338,0.8079
cifar,val,wres,20,38,a1,1e-06,1e-06,551.0715060856455,0.7561,0.7044
cifar,val,wres,20,63,a1,1e-06,1e-06,7147.812130366093,0.9671,0.7983
cifar,val,wres,20,89,a1,1e-06,1e-06,700.1116272438877,0.9313,0.7994
mnist,train,wres,20,113,a1,1e-06,1e-06,0.021965715030091815,1.0,0.9866
mnist,train,wres,20,19,a1,1e-06,1e-06,7.753405101311699,0.9992333333333333,0.9815
mnist,train,wres,20,44,a1,1e-06,1e-06,0.6827140126551967,1.0,0.9848
mnist,train,wres,20,6,a1,1e-06,1e-06,9.138473432957817,0.9935,0.976
mnist,train,wres,20,95,a1,1e-06,1e-06,0.035321060531714465,1.0,0.9856
mnist,trainUval,wres,20,11,a1,1e-06,1e-06,11.506155093837279,0.9925666666666667,0.9759
mnist,trainUval,wres,20,145,a1,1e-06,1e-06,14.633834754560667,1.0,0.987
mnist,trainUval,wres,20,170,a1,1e-06,1e-06,13.26204055697599,0.9999666666666667,0.9862
mnist,trainUval,wres,20,196,a1,1e-06,1e-06,13.704170478042215,1.0,0.9856
mnist,trainUval,wres,20,3,a1,1e-06,1e-06,11.643381967730996,0.97435,0.9647
mnist,trainUval,wres,20,65,a1,1e-06,1e-06,14.34221472106583,1.0,0.9845
mnist,trainUval,wres,20,90,a1,1e-06,1e-06,15.006164736842038,0.9999666666666667,0.9856
mnist,val,wres,20,115,a1,1e-06,1e-06,13.132783287510392,1.0,0.9869
mnist,val,wres,20,140,a1,1e-06,1e-06,14.491344714013394,1.0,0.9871
mnist,val,wres,20,166,a1,1e-06,1e-06,14.61943043518113,1.0,0.9866
mnist,val,wres,20,191,a1,1e-06,1e-06,13.10560828493908,1.0,0.9855
mnist,val,wres,20,35,a1,1e-06,1e-06,13.160306904694039,0.9994333333333333,0.9817
mnist,val,wres,20,60,a1,1e-06,1e-06,14.403986352146603,1.0,0.9852
mnist,val,wres,20,86,a1,1e-06,1e-06,14.175064136914443,1.0,0.9841
cifar,train,densenet,20,122,a1,1e-06,1e-06,4.978978345570852,0.9979,0.8621
cifar,train,densenet,20,148,a1,1e-06,1e-06,2.365434025979482,0.9999,0.8731
cifar,train,densenet,20,173,a1,1e-06,1e-06,8.391215896248411,0.95934,0.8405
cifar,train,densenet,20,199,a1,1e-06,1e-06,9.761464780613835,0.97148,0.8469
cifar,train,densenet,20,42,a1,1e-06,1e-06,9.730981751759408,0.91826,0.8185
cifar,train,densenet,20,68,a1,1e-06,1e-06,4.138595224990198,0.99722,0.8484
cifar,train,densenet,20,93,a1,1e-06,1e-06,8.709042334131468,0.95706,0.837
cifar,trainUval,densenet,20,118,a1,1e-06,1e-06,13.32834824452653,0.9936,0.8618
cifar,trainUval,densenet,20,143,a1,1e-06,1e-06,13.244721867563563,0.99988,0.8755
cifar,trainUval,densenet,20,169,a1,1e-06,1e-06,12.702415648651936,0.95996,0.838
cifar,trainUval,densenet,20,194,a1,1e-06,1e-06,15.290258220957583,0.97604,0.851
cifar,trainUval,densenet,20,38,a1,1e-06,1e-06,13.570316032096514,0.88806,0.8012
cifar,trainUval,densenet,20,63,a1,1e-06,1e-06,13.641243259474528,0.99504,0.8479
cifar,trainUval,densenet,20,89,a1,1e-06,1e-06,11.130313973111448,0.96026,0.8383
cifar,val,densenet,20,113,a1,1e-06,1e-06,12.908094740174164,0.9916,0.8591
cifar,val,densenet,20,139,a1,1e-06,1e-06,13.043774180208459,0.99984,0.8728
cifar,val,densenet,20,164,a1,1e-06,1e-06,11.7054284555567,0.95514,0.8371
cifar,val,densenet,20,18,a1,1e-06,1e-06,11.259026357406128,0.8368,0.7736
cifar,val,densenet,20,33,a1,1e-06,1e-06,11.627407408107736,0.86782,0.7872
cifar,val,densenet,20,59,a1,1e-06,1e-06,12.655597612159752,0.98814,0.8401
cifar,val,densenet,20,84,a1,1e-06,1e-06,11.555089322869605,0.9396,0.8237
mnist,train,densenet,20,109,a1,1e-06,1e-06,9.27100298639025,0.9986666666666667,0.9722
mnist,train,densenet,20,134,a1,1e-06,1e-06,8.309342912804603,0.9993,0.9712
mnist,train,densenet,20,15,a1,1e-06,1e-06,8.98905443124022,0.9457,0.9373
mnist,train,densenet,20,185,a1,1e-06,1e-06,5.261248583791662,0.9999166666666667,0.9729
mnist,train,densenet,20,29,a1,1e-06,1e-06,8.777432593987669,0.9647666666666667,0.9543
mnist,train,densenet,20,54,a1,1e-06,1e-06,9.259162546783443,0.9870333333333333,0.9671
mnist,train,densenet,20,7,a1,1e-06,1e-06,11.81010574834363,0.8998333333333334,0.8965
mnist,trainUval,densenet,20,104,a1,1e-06,1e-06,9.373459874516229,0.9982666666666666,0.9714
mnist,trainUval,densenet,20,12,a1,1e-06,1e-06,9.7968829554884,0.92705,0.921
mnist,trainUval,densenet,20,155,a1,1e-06,1e-06,9.501088534401873,0.99955,0.9722
mnist,trainUval,densenet,20,180,a1,1e-06,1e-06,9.598311770343528,0.9999,0.9728
mnist,trainUval,densenet,20,24,a1,1e-06,1e-06,9.521279225361923,0.9634,0.9529
mnist,trainUval,densenet,20,4,a1,1e-06,1e-06,13.299408911232604,0.87005,0.8676
mnist,trainUval,densenet,20,75,a1,1e-06,1e-06,9.233338114916023,0.9917166666666667,0.9687
mnist,val,densenet,20,0,a1,1e-06,1e-06,2.8130358457565308,0.09813333333333334,0.096
mnist,val,densenet,20,125,a1,1e-06,1e-06,9.154802991282288,0.9991666666666666,0.9721
mnist,val,densenet,20,150,a1,1e-06,1e-06,9.240211376178763,0.9992833333333333,0.9721
mnist,val,densenet,20,176,a1,1e-06,1e-06,9.505467390052708,0.9998833333333333,0.9726
mnist,val,densenet,20,200,a1,1e-06,1e-06,9.62111271764094,0.9999833333333333,0.9736
mnist,val,densenet,20,45,a1,1e-06,1e-06,9.233665736236446,0.9833666666666666,0.9656
mnist,val,densenet,20,70,a1,1e-06,1e-06,8.868747951046004,0.9893666666666666,0.9677
mnist,val,densenet,20,96,a1,1e-06,1e-06,9.281316310689881,0.99755,0.9712
cifar,train,resnet,20,120,a1,1e-06,1e-06,5.897409258912042,0.98932,0.8506
cifar,train,resnet,20,146,a1,1e-06,1e-06,3.2643618794577662,0.99976,0.8634
cifar,train,resnet,20,171,a1,1e-06,1e-06,7.951895762597026,0.95538,0.8321
cifar,train,resnet,20,197,a1,1e-06,1e-06,8.1077812685256,0.9712,0.8375
cifar,train,resnet,20,40,a1,1e-06,1e-06,9.19741517373199,0.8865,0.8067
cifar,train,resnet,20,66,a1,1e-06,1e-06,6.390039268108012,0.98866,0.8447
cifar,train,resnet,20,91,a1,1e-06,1e-06,7.685825846714195,0.93428,0.8236
cifar,trainUval,resnet,20,116,a1,1e-06,1e-06,13.47490430358912,0.9841,0.8501
cifar,trainUval,resnet,20,141,a1,1e-06,1e-06,15.359808856453611,0.99972,0.8641
cifar,trainUval,resnet,20,167,a1,1e-06,1e-06,12.462295140233692,0.94722,0.8251
cifar,trainUval,resnet,20,192,a1,1e-06,1e-06,12.109740398537554,0.96678,0.8361
cifar,trainUval,resnet,20,36,a1,1e-06,1e-06,11.71398184281361,0.86232,0.798
cifar,trainUval,resnet,20,61,a1,1e-06,1e-06,15.351493480847843,0.97858,0.8377
cifar,trainUval,resnet,20,87,a1,1e-06,1e-06,13.917048880493219,0.932,0.8197
cifar,val,resnet,20,111,a1,1e-06,1e-06,13.842202303562559,0.97882,0.8458
cifar,val,resnet,20,137,a1,1e-06,1e-06,14.371937368742508,0.99934,0.8636
cifar,val,resnet,20,162,a1,1e-06,1e-06,11.262257998073444,0.93898,0.8233
cifar,val,resnet,20,188,a1,1e-06,1e-06,12.939695275337193,0.96588,0.8388
cifar,val,resnet,20,31,a1,1e-06,1e-06,14.587652919978353,0.8201,0.7595
cifar,val,resnet,20,57,a1,1e-06,1e-06,15.637699045111624,0.9633,0.8366
cifar,val,resnet,20,82,a1,1e-06,1e-06,12.35705691973233,0.92996,0.8222
mnist,train,resnet,20,107,a1,1e-06,1e-06,4.238947820220034,0.9999166666666667,0.9792
mnist,train,resnet,20,132,a1,1e-06,1e-06,3.7825761998293785,0.99995,0.9803
mnist,train,resnet,20,158,a1,1e-06,1e-06,3.213850125040352,0.9999833333333333,0.9788
mnist,train,resnet,20,183,a1,1e-06,1e-06,1.0766799198197603,1.0,0.9794
mnist,train,resnet,20,27,a1,1e-06,1e-06,10.681214051962854,0.9873833333333333,0.9723
mnist,train,resnet,20,52,a1,1e-06,1e-06,8.766844569595413,0.9975333333333334,0.9761
mnist,train,resnet,20,78,a1,1e-06,1e-06,6.844179526354559,0.9989833333333333,0.9787
mnist,trainUval,resnet,20,102,a1,1e-06,1e-06,9.986864672485751,0.9999,0.9784
mnist,trainUval,resnet,20,128,a1,1e-06,1e-06,10.78019100194743,0.99995,0.9796
mnist,trainUval,resnet,20,153,a1,1e-06,1e-06,10.402531807803882,0.9999833333333333,0.9792
mnist,trainUval,resnet,20,179,a1,1e-06,1e-06,11.76592755688879,0.9999833333333333,0.9808
mnist,trainUval,resnet,20,22,a1,1e-06,1e-06,11.575846227710656,0.9859,0.9728
mnist,trainUval,resnet,20,48,a1,1e-06,1e-06,9.878890862014735,0.9968666666666667,0.9779
mnist,trainUval,resnet,20,73,a1,1e-06,1e-06,8.202903006355328,0.9985333333333334,0.978
mnist,trainUval,resnet,20,99,a1,1e-06,1e-06,8.41399919466761,0.9998333333333334,0.979
mnist,val,resnet,20,123,a1,1e-06,1e-06,10.006348915382638,0.99995,0.9784
mnist,val,resnet,20,149,a1,1e-06,1e-06,10.09618695942158,0.99995,0.9802
mnist,val,resnet,20,174,a1,1e-06,1e-06,11.050443955868793,0.9999833333333333,0.9801
mnist,val,resnet,20,19,a1,1e-06,1e-06,7.405713448424308,0.9833166666666666,0.9713
mnist,val,resnet,20,43,a1,1e-06,1e-06,8.322090388345636,0.9955666666666667,0.9756
mnist,val,resnet,20,69,a1,1e-06,1e-06,8.210512776552221,0.9984333333333333,0.9772
mnist,val,resnet,20,94,a1,1e-06,1e-06,9.073097395748349,0.99975,0.9782
cifar,train,vgg,20,119,a1,1e-06,1e-06,6.3699863739311695,0.99872,0.911
cifar,train,vgg,20,155,a1,1e-06,1e-06,9.137942299894583,0.96612,0.8836
cifar,train,vgg,20,180,a1,1e-06,1e-06,10.486880511045463,0.98354,0.8972
cifar,train,vgg,20,24,a1,1e-06,1e-06,11.045200542747935,0.94208,0.8757
cifar,train,vgg,20,4,a1,1e-06,1e-06,17.831221056309914,0.65038,0.6469
cifar,train,vgg,20,75,a1,1e-06,1e-06,14.141065118885344,0.95214,0.8746
cifar,trainUval,vgg,20,0,a1,1e-06,1e-06,3.345376491546631,0.0898,0.0882
cifar,trainUval,vgg,20,125,a1,1e-06,1e-06,18.783948745578527,0.99914,0.9125
cifar,trainUval,vgg,20,150,a1,1e-06,1e-06,19.376733541488647,0.99998,0.9165
cifar,trainUval,vgg,20,176,a1,1e-06,1e-06,14.69013813138963,0.9767,0.8904
cifar,trainUval,vgg,20,200,a1,1e-06,1e-06,16.006043568261703,0.98652,0.894
cifar,trainUval,vgg,20,45,a1,1e-06,1e-06,15.464501053098274,0.95466,0.8793
cifar,trainUval,vgg,20,70,a1,1e-06,1e-06,21.743145935237408,0.99846,0.9083
cifar,trainUval,vgg,20,96,a1,1e-06,1e-06,15.640308372676387,0.98572,0.8979
cifar,val,vgg,20,120,a1,1e-06,1e-06,18.8059256747365,0.99866,0.9084
cifar,val,vgg,20,146,a1,1e-06,1e-06,19.11821499839425,0.99998,0.916
cifar,val,vgg,20,171,a1,1e-06,1e-06,16.715496778488415,0.98144,0.893
cifar,val,vgg,20,197,a1,1e-06,1e-06,15.643706254681149,0.98868,0.8985
cifar,val,vgg,20,40,a1,1e-06,1e-06,13.022895396644252,0.94386,0.88
cifar,val,vgg,20,66,a1,1e-06,1e-06,21.084982892498374,0.99806,0.9068
cifar,val,vgg,20,91,a1,1e-06,1e-06,17.044805958884353,0.98604,0.8991
mnist,train,vgg,20,116,a1,1e-06,1e-06,13.129955494101523,0.9988166666666667,0.985
mnist,train,vgg,20,141,a1,1e-06,1e-06,9.77388353742299,0.99955,0.9844
mnist,train,vgg,20,167,a1,1e-06,1e-06,7.10475836135447,0.9991166666666667,0.9853
mnist,train,vgg,20,192,a1,1e-06,1e-06,3.0014970171032473,0.9998,0.9838
mnist,train,vgg,20,36,a1,1e-06,1e-06,14.89867832881982,0.9731166666666666,0.9682
mnist,train,vgg,20,61,a1,1e-06,1e-06,15.709441289449565,0.9918833333333333,0.9807
mnist,train,vgg,20,87,a1,1e-06,1e-06,13.83414566421203,0.9904666666666667,0.9803
mnist,trainUval,vgg,20,111,a1,1e-06,1e-06,15.804685325856553,0.9985166666666667,0.9832
mnist,trainUval,vgg,20,137,a1,1e-06,1e-06,12.630072368553556,0.99945,0.9845
mnist,trainUval,vgg,20,162,a1,1e-06,1e-06,12.696841660748767,0.9977666666666667,0.9847
mnist,trainUval,vgg,20,188,a1,1e-06,1e-06,16.03443838281828,0.9997666666666667,0.9848
mnist,trainUval,vgg,20,31,a1,1e-06,1e-06,16.196894775505775,0.9634,0.9604
mnist,trainUval,vgg,20,57,a1,1e-06,1e-06,15.373877528128105,0.9904333333333334,0.9806
mnist,trainUval,vgg,20,82,a1,1e-06,1e-06,15.772611236274429,0.9915833333333334,0.981
mnist,val,vgg,20,107,a1,1e-06,1e-06,11.95533598633483,0.9976666666666667,0.9829
mnist,val,vgg,20,132,a1,1e-06,1e-06,11.280320725985803,0.9994,0.9846
mnist,val,vgg,20,158,a1,1e-06,1e-06,15.670914511894921,0.9954833333333334,0.9824
mnist,val,vgg,20,183,a1,1e-06,1e-06,12.142880829516798,0.9994333333333333,0.9846
mnist,val,vgg,20,27,a1,1e-06,1e-06,9.670582074568415,0.97055,0.968
mnist,val,vgg,20,52,a1,1e-06,1e-06,8.668405257152031,0.988,0.9787
mnist,val,vgg,20,78,a1,1e-06,1e-06,9.965844138512296,0.9873166666666666,0.9767
cifar,train,wres,20,102,a1,1e-06,1e-06,1158.2777939788084,0.96358,0.8182
cifar,train,wres,20,128,a1,1e-06,1e-06,2448.1352223813415,0.99534,0.8278
cifar,train,wres,20,153,a1,1e-06,1e-06,37.56812063187681,0.63354,0.5888
cifar,train,wres,20,179,a1,1e-06,1e-06,207.85703443153332,0.9668,0.8073
cifar,train,wres,20,22,a1,1e-06,1e-06,297.7939420613693,0.66612,0.6259
cifar,train,wres,20,48,a1,1e-06,1e-06,1383.1687803784346,0.8516,0.7608
cifar,train,wres,20,73,a1,1e-06,1e-06,2206.2463904141314,0.85788,0.764
cifar,train,wres,20,99,a1,1e-06,1e-06,1315.588441040452,0.95762,0.8035
cifar,trainUval,wres,20,123,a1,1e-06,1e-06,5463.083249033828,0.99182,0.825
cifar,trainUval,wres,20,149,a1,1e-06,1e-06,5599.246277055061,0.99616,0.8383
cifar,trainUval,wres,20,174,a1,1e-06,1e-06,53.56218105927597,0.9541,0.7956
cifar,trainUval,wres,20,19,a1,1e-06,1e-06,212.66479619173367,0.6169,0.5928
cifar,trainUval,wres,20,43,a1,1e-06,1e-06,1744.8230034215794,0.8129,0.7431
cifar,trainUval,wres,20,69,a1,1e-06,1e-06,20575.386215094357,0.97844,0.7998
cifar,trainUval,wres,20,94,a1,1e-06,1e-06,354.51169364498793,0.93492,0.7987
cifar,val,wres,20,119,a1,1e-06,1e-06,1133.6631594548442,0.98822,0.8183
cifar,val,wres,20,144,a1,1e-06,1e-06,1046.629040132757,0.99594,0.838
cifar,val,wres,20,16,a1,1e-06,1e-06,416.9570834306069,0.56796,0.5478
cifar,val,wres,20,195,a1,1e-06,1e-06,27.96734682076203,0.97658,0.8088
cifar,val,wres,20,39,a1,1e-06,1e-06,468.0614502148237,0.76946,0.7168
cifar,val,wres,20,64,a1,1e-06,1e-06,13312.666401503711,0.9714,0.8016
cifar,val,wres,20,8,a1,1e-06,1e-06,74.88954725116491,0.48104,0.4708
mnist,train,wres,20,114,a1,1e-06,1e-06,0.011575556854950264,1.0,0.9873
mnist,train,wres,20,1,a1,1e-06,1e-06,13.40132246204297,0.9266166666666666,0.9257
mnist,train,wres,20,45,a1,1e-06,1e-06,0.26162388860326047,1.0,0.9838
mnist,train,wres,20,70,a1,1e-06,1e-06,0.020608366605301853,1.0,0.9849
mnist,train,wres,20,96,a1,1e-06,1e-06,0.028023616163409315,1.0,0.9859
mnist,trainUval,wres,20,120,a1,1e-06,1e-06,14.582547753041581,1.0,0.986
mnist,trainUval,wres,20,146,a1,1e-06,1e-06,14.914649538011872,1.0,0.9866
mnist,trainUval,wres,20,171,a1,1e-06,1e-06,12.963030272061587,1.0,0.9863
mnist,trainUval,wres,20,197,a1,1e-06,1e-06,13.660202439865031,0.9999833333333333,0.9858
mnist,trainUval,wres,20,40,a1,1e-06,1e-06,15.667206919024466,0.99995,0.9834
mnist,trainUval,wres,20,66,a1,1e-06,1e-06,14.122100393855362,1.0,0.9855
mnist,trainUval,wres,20,91,a1,1e-06,1e-06,15.89774078677874,1.0,0.9847
mnist,val,wres,20,116,a1,1e-06,1e-06,13.85072698906879,1.0,0.9865
mnist,val,wres,20,141,a1,1e-06,1e-06,13.921512033441104,1.0,0.9866
mnist,val,wres,20,167,a1,1e-06,1e-06,14.576233221800067,1.0,0.986
mnist,val,wres,20,192,a1,1e-06,1e-06,13.218201538315043,1.0,0.9859
mnist,val,wres,20,36,a1,1e-06,1e-06,12.257722391659627,0.9998333333333334,0.9822
mnist,val,wres,20,61,a1,1e-06,1e-06,14.568656740855658,1.0,0.9852
mnist,val,wres,20,87,a1,1e-06,1e-06,15.512360506108962,1.0,0.985
cifar,train,densenet,20,123,a1,1e-06,1e-06,7.0431949158246425,0.99754,0.863
cifar,train,densenet,20,149,a1,1e-06,1e-06,2.136085189214441,0.9999,0.8735
cifar,train,densenet,20,174,a1,1e-06,1e-06,8.979572524161426,0.96046,0.8385
cifar,train,densenet,20,19,a1,1e-06,1e-06,9.817749395806068,0.84888,0.7799
cifar,train,densenet,20,43,a1,1e-06,1e-06,9.061262914243912,0.9147,0.8148
cifar,train,densenet,20,69,a1,1e-06,1e-06,4.35280782796908,0.99728,0.8496
cifar,train,densenet,20,94,a1,1e-06,1e-06,7.866907551341576,0.95706,0.8313
cifar,trainUval,densenet,20,119,a1,1e-06,1e-06,13.479794458771323,0.99594,0.8625
cifar,trainUval,densenet,20,144,a1,1e-06,1e-06,13.071929971061138,0.99988,0.875
cifar,trainUval,densenet,20,16,a1,1e-06,1e-06,11.327738654031322,0.82494,0.7735
cifar,trainUval,densenet,20,195,a1,1e-06,1e-06,15.132967386367312,0.96688,0.8416
cifar,trainUval,densenet,20,39,a1,1e-06,1e-06,11.48028988483643,0.90312,0.8136
cifar,trainUval,densenet,20,64,a1,1e-06,1e-06,13.76278800234627,0.99646,0.848
cifar,trainUval,densenet,20,8,a1,1e-06,1e-06,12.117049530819372,0.78604,0.7322
cifar,val,densenet,20,114,a1,1e-06,1e-06,12.80706526882497,0.99168,0.855
cifar,val,densenet,20,13,a1,1e-06,1e-06,11.897954386405218,0.77016,0.7332
cifar,val,densenet,20,165,a1,1e-06,1e-06,10.887111749596102,0.9545,0.8387
cifar,val,densenet,20,190,a1,1e-06,1e-06,11.375237060177483,0.97628,0.8558
cifar,val,densenet,20,34,a1,1e-06,1e-06,12.082850175370034,0.85462,0.7817
cifar,val,densenet,20,5,a1,1e-06,1e-06,11.762122283297685,0.71228,0.6806
cifar,val,densenet,20,85,a1,1e-06,1e-06,11.600084544991404,0.94394,0.8213
mnist,train,densenet,20,10,a1,1e-06,1e-06,11.39215209777467,0.9052333333333333,0.9012
mnist,train,densenet,20,135,a1,1e-06,1e-06,8.244987609280003,0.99925,0.9721
mnist,train,densenet,20,160,a1,1e-06,1e-06,7.592990877341471,0.9996333333333334,0.9725
mnist,train,densenet,20,186,a1,1e-06,1e-06,5.254406275129668,0.9999166666666667,0.9721
mnist,train,densenet,20,2,a1,1e-06,1e-06,36.590780581580475,0.77425,0.7716
