dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc,average_branching_factor_variance_w3,colless_index_variance_w3,sackin_index_variance_w3,total_volume_variance_w3,missing_colless_frac_variance_w3,average_branching_factor_variance_w5,colless_index_variance_w5,sackin_index_variance_w5,total_volume_variance_w5,missing_colless_frac_variance_w5,average_branching_factor_variance_w7,colless_index_variance_w7,sackin_index_variance_w7,total_volume_variance_w7,missing_colless_frac_variance_w7,average_branching_factor_variance_w9,colless_index_variance_w9,sackin_index_variance_w9,total_volume_variance_w9,missing_colless_frac_variance_w9,average_branching_factor_variance_w11,colless_index_variance_w11,sackin_index_variance_w11,total_volume_variance_w11,missing_colless_frac_variance_w11,average_branching_factor_variance_w13,colless_index_variance_w13,sackin_index_variance_w13,total_volume_variance_w13,missing_colless_frac_variance_w13,average_branching_factor_variance_w15,colless_index_variance_w15,sackin_index_variance_w15,total_volume_variance_w15,missing_colless_frac_variance_w15
cifar,val,vgg,20,68,a1,0.0,0.0,156,2.039473684210526,14406.0,202.90140845070425,71,5,0.0657894736842105,180827.0,2260.3375,80,10000,0.9983,0.9076,0.0008015739363739817,15024429.0,66042960.333333336,0.0,0.000495068934362629,0.000771553455151487,14625833.700000001,45482373.0,0.0,0.000662147029611571,0.0006165986667821456,14668249.809523808,44572245.666666664,0.0,0.00047009321413262546,0.000533268113375696,21859845.5,83790720.27777778,0.0,0.00041199537140236846,0.0004324374253204757,28136530.363636367,92471591.45454547,0.0,0.0003461299995298335,0.0005388650539480174,34008225.807692304,94843251.76923077,0.0,0.0004341189125539341,0.0004654232046248497,29579709.523809522,89158984.55238095,0.0,0.00037529378213025586
cifar,val,vgg,20,93,a1,0.0,0.0,20,1.9,22765.0,2529.4444444444443,9,1,0.1,24384.0,2438.4,10,10000,0.98156,0.8888,0.0003868573075712917,13087936.333333334,67279580.33333333,0.0,0.0003198217857146213,0.0004343108483984193,17688875.299999997,59296069.8,0.0,0.00035116169714281267,0.0005938624797128136,20787429.61904762,43527545.95238095,0.0,0.0005410969132693223,0.0005061762948836308,23580926.277777776,52367209.86111111,0.0,0.00042522338931856173,0.0005242289507628042,31581814.96363636,110065453.27272728,0.0,0.0004142444067114138,0.00043867519116528735,31115853.23076923,97045427.97435898,0.0,0.0003506650335627672,0.0004693760162446831,29650391.12380952,83802165.31428571,0.0,0.000374365595046549
mnist,train,vgg,20,118,a1,0.0,0.0,1476,2.156432748538012,291870.0,496.3775510204082,588,96,0.1403508771929824,6267849.0,7913.950757575758,792,60000,0.9991166666666668,0.9851,0.00026606670280853004,21247324.0,85012280.33333333,0.0,0.00030693656900926283,0.0003036933546906804,25522259.3,55951310.3,0.0,0.000328050841865886,0.00043678724235139986,28399372.476190478,65422662.90476191,0.0,0.00036794808880216554,0.0005424778757086839,32659086.27777778,68084475.52777778,0.0,0.0004976268741923807,0.0004918599004054106,28341687.29090909,63560665.81818181,0.0,0.00041233493894627375,0.00044797810571272696,26853218.807692308,94423013.3076923,0.0,0.0003513082410122915,0.0003878702647010188,31917574.52380952,83802553.78095238,0.0,0.0003013025367089423
mnist,train,vgg,20,143,a1,0.0,0.0,1693,2.155414012738853,279528.0,411.6759941089838,679,106,0.1350318471337579,7348257.0,8092.794052863436,908,60000,0.9995666666666668,0.9841,0.0002929620429935227,39113893.0,42390560.33333333,0.0,0.00043067924269132917,0.00019731359321945035,35531401.3,84359931.5,0.0,0.00028955970651125065,0.00033718008633193365,39755706.47619048,80753094.90476191,0.0,0.0003351805283871164,0.00039694301285447283,31699087.444444444,75921471.75,0.0,0.000350259380496048,0.00045675776338592583,26799721.76363637,62022288.6,0.0,0.00040926493082839966,0.00042520345767138866,29610872.756410252,54808736.0,0.0,0.00034473277647236486,0.00039357005873958333,28571128.88571429,91391443.49523808,0.0,0.00031202532138804433
mnist,train,vgg,20,169,a1,0.0,0.0,1259,2.1322033898305084,220014.0,428.0428015564202,514,76,0.1288135593220339,5878787.0,8787.424514200298,669,60000,0.9946833333333334,0.9772,9.955119028773827e-05,54369517.0,37087542.33333333,0.0,0.0002627996018220678,0.0003446460019368271,53758143.7,66631113.2,0.0,0.0003908650652589261,0.0002924146017294995,37285765.14285714,91694719.47619046,0.0,0.00032130043656284366,0.000279202039152815,30671784.111111112,71814435.75,0.0,0.000268232369897143,0.0003510825996034762,33432158.85454545,63123122.4,0.0,0.0002871111830879484,0.0003852381926636471,29454166.602564108,68937695.3076923,0.0,0.000351235281564761,0.00039998838406464363,32769230.57142857,59989040.54285715,0.0,0.00037274265765067097
mnist,train,vgg,20,194,a1,0.0,0.0,2178,2.142716535433071,397738.0,450.9501133786848,882,134,0.1318897637795275,8780317.0,7556.210843373494,1162,60000,0.9994666666666666,0.983,0.000609095280307831,79556150.33333334,56051522.33333333,0.0,0.000592461256125575,0.00030456383420065695,44467376.5,70851238.20000002,0.0,0.0003464956066406795,0.0002676461914795631,37321886.95238095,67217042.8095238,0.0,0.00028662031085887615,0.00024128780676102877,38257148.61111111,72015376.02777778,0.0,0.00024233414580825444,0.0002299211997296412,33059775.290909093,78957953.85454544,0.0,0.00022565112087882195,0.0003445243813744467,35311050.602564104,67772673.35897435,0.0,0.0003404434656869848,0.000365678462480993,31512899.82857143,60535090.59999999,0.0,0.0003743296151087114
mnist,train,vgg,20,38,a1,0.0,0.0,106,2.019230769230769,152400.0,3110.204081632653,49,3,0.0576923076923076,654223.0,12115.24074074074,54,60000,0.9753333333333334,0.9713,0.0003420326470667956,70570796.33333334,123253265.33333333,0.0,0.0002796191504754192,0.0003424428547086746,43874845.300000004,77186864.19999999,0.0,0.000328868342119606,0.00023333449294257272,45609141.80952381,61815883.28571429,0.0,0.00023250116978425697,0.0002082286303684631,39165177.5,81122358.69444445,0.0,0.0002279693593886392,0.00024142531565429716,39299659.87272727,75704419.01818183,0.0,0.00029961230963135543,0.00023135974406645493,34844529.06410257,67398801.23076923,0.0,0.00027522118818593344,0.00029696007087745395,37524126.78095238,67768845.26666667,0.0,0.00029380648765058585
mnist,train,vgg,20,63,a1,0.0,0.0,330,2.0955414012738856,112603.0,798.6028368794326,141,16,0.1019108280254777,1720249.0,9943.635838150289,173,60000,0.9920666666666668,0.9798,0.0004427128084490044,31418401.0,108336796.0,0.0,0.000326489182695041,0.0002497831256990998,52050379.699999996,85617936.2,0.0,0.00017340609732162623,0.00024672356341651805,45326617.47619048,93992140.47619049,0.0,0.00023932435574982713,0.00023551259385732579,43409200.11111111,76201396.02777779,0.0,0.0003035062846422848,0.00021495062806777234,39427784.56363637,66327836.65454546,0.0,0.000287854378357529,0.00020960269290828902,40790280.974358976,74466299.74358974,0.0,0.00025794098587529905,0.00021136157537387582,37244569.82857143,65690310.92380953,0.0,0.00025136067480745477
mnist,train,vgg,20,89,a1,0.0,0.0,471,2.10762331838565,190525.0,952.625,200,23,0.1031390134529148,2313029.0,9326.729838709678,248,60000,0.9930333333333332,0.9816,8.058116144555057e-05,27277434.333333332,6253362.333333333,0.0,2.029316200635613e-05,0.0002246671336162412,42732301.699999996,98997880.69999999,0.0,0.00018034929085155235,0.00025802745763113766,52206763.9047619,94134310.90476191,0.0,0.0003181190319021711,0.0002379813716146425,43094350.11111111,72381124.77777776,0.0,0.00030609666941412526,0.0001984446060882607,43008317.65454546,70241057.6,0.0,0.0002547115561467858,0.00019434618543976042,40826125.06410257,63440413.74358975,0.0,0.00025776142314823375,0.0001981035943754342,36533862.55238095,65416665.71428572,0.0,0.00024931216654439493
mnist,trainUval,vgg,20,113,a1,0.0,0.0,1458,2.1489675516224187,182097.0,312.34476843910807,583,95,0.140117994100295,7924761.0,10159.95,780,70000,0.9985833333333334,0.9838,0.00013039234816495822,40743476.333333336,41372600.33333333,0.0,6.448754664556847e-05,0.00015376699228369304,44252696.3,31505221.5,0.0,0.0002516782509434456,0.0002490651129570235,39252574.666666664,72540470.66666667,0.0,0.0003099457060870456,0.0002002698542668699,51295628.61111111,83755894.3611111,0.0,0.00024323056861109575,0.0002081399736803772,43139085.47272727,67542858.96363637,0.0,0.0002648053823430316,0.000186816925094004,37338560.525641024,59170045.93589744,0.0,0.0002422983350876308,0.00019735601427857015,40476956.0952381,60667912.12380953,0.0,0.0002427508825376464
mnist,trainUval,vgg,20,139,a1,0.0,0.0,1955,2.168701442841288,331196.0,435.2115637319317,761,140,0.1553829078801331,10060311.0,9544.887096774191,1054,70000,0.9995166666666668,0.9843,0.00025319605535361505,84251500.33333333,55719120.33333333,0.0,0.0004976129889668722,0.00016072151349066482,42310241.5,45128068.300000004,0.0,0.0002782532370262479,0.00012591166430357204,45023693.14285714,60730505.142857134,0.0,0.00019926737461193312,0.0002110930169490872,39119804.94444444,70180643.27777778,0.0,0.0002597995974827044,0.00019350748333899048,43091417.25454545,67951338.67272727,0.0,0.00024644965390828585,0.0002098098780623392,41284734.23076923,63215935.57692308,0.0,0.00024472228729817153,0.0003028123451524533,35448917.69523809,56575374.98095238,0.0,0.0003280817897275283
mnist,trainUval,vgg,20,164,a1,0.0,0.0,1611,2.140957446808511,373733.0,572.3323124042879,653,99,0.1316489361702127,8104033.0,9434.264260768336,859,70000,0.9981666666666666,0.9843,0.000249023496575941,15522007.0,89150317.0,0.0,0.0005473917949442446,0.00014939864366497456,61354194.699999996,82891956.7,0.0,0.00028908151781716236,0.0001376083159188949,41986955.61904763,57170163.9047619,0.0,0.00021583146725676427,0.00012062822402040128,36080495.0,51165253.0,0.0,0.0001841806374479798,0.0002120030447725852,36379965.07272728,66231261.4,0.0,0.00023817551117409443,0.0003138593194407689,40375014.474358976,63692706.923076935,0.0,0.0003282468781195633,0.0003637020596081243,43235263.6,80777422.78095238,0.0,0.00035232023080632765
mnist,trainUval,vgg,20,18,a1,0.0,0.0,100,2.020408163265306,206248.0,4483.652173913043,46,3,0.0612244897959183,886230.0,17377.058823529413,51,70000,0.9517833333333332,0.9496,0.0002368231912016828,22709161.333333332,24968536.333333332,0.0,0.00044340163845679596,0.00016938396615162604,21187613.3,80480613.5,0.0,0.0003180737817837289,0.00014290345406927062,43493140.57142857,59736625.57142857,0.0,0.00024364798698069316,0.00015907104002620842,37903547.0,57212010.5,0.0,0.00019538474098952177,0.0003016552051226157,33579613.2909091,55183700.96363636,0.0,0.00032660868825251985,0.00036402334345346076,40376773.19230768,87709703.83333333,0.0,0.00035473442953907553,0.00033850734317770987,42021447.40952381,81418411.12380953,0.0,0.00031118070097532703
mnist,trainUval,vgg,20,33,a1,0.0,0.0,105,2.0392156862745097,158053.0,3362.8297872340427,47,4,0.0784313725490196,756929.0,14017.203703703704,54,70000,0.9732,0.9705,9.676689744027462e-05,31024713.0,17981636.333333332,0.0,0.00013178338092562617,0.00014678182231068687,19485893.299999997,13527142.700000001,0.0,0.0002487449882504121,0.00018634261153857267,17001174.285714287,67803806.28571428,0.0,0.00025566030752728245,0.0003454576960769364,37052440.77777778,58126578.27777778,0.0,0.0003985478047802504,0.00038267826814818493,42380302.49090909,85192920.67272727,0.0,0.0003629767447381816,0.00033966416936839517,37240337.166666664,81124406.6025641,0.0,0.00031871958936297923,0.0005033389780341839,36791275.980952375,79570904.78095238,0.0,0.00045535195060249754
mnist,trainUval,vgg,20,59,a1,0.0,0.0,325,2.0903225806451613,292506.0,2059.9014084507044,142,13,0.0838709677419354,1929115.0,11347.735294117649,170,70000,0.9914333333333334,0.9813,0.00014331822634497876,25939234.333333332,16696108.333333334,0.0,0.00014134737269941465,0.00015603618520750775,20380143.3,14647614.7,0.0,0.00013792754523542632,0.00045569435913508124,15892294.285714284,14448581.809523812,0.0,0.0005057996419376446,0.0004339594634368681,33180520.77777778,92502788.27777778,0.0,0.0004490025240197223,0.0003654063314311876,42347415.21818182,84757411.67272727,0.0,0.00036669805247473733,0.0005528295909121265,37898747.525641024,76164971.0,0.0,0.0004841902810940989,0.00048680462304390685,35845341.54285715,88375623.60000001,0.0,0.0004358788093279219
mnist,trainUval,vgg,20,84,a1,0.0,0.0,550,2.127906976744186,277320.0,1227.0796460176991,226,32,0.1240310077519379,3221259.0,11031.70890410959,292,70000,0.99025,0.9802,0.0002578469841458463,19974369.333333332,17176380.333333336,0.0,0.00015073823019602517,0.0005127717802156241,17165019.3,12516936.700000001,0.0,0.0004977875548462803,0.00043373947134118113,39542057.14285714,45060203.80952381,0.0,0.0003796028725803816,0.00045455667926838026,33851125.11111111,50054954.277777776,0.0,0.00044767817936900036,0.000598049847195013,28959158.96363636,83293811.67272727,0.0,0.0005654365758658422,0.0005174739789685713,39785442.397435896,90976955.25641026,0.0,0.0004856320986806664,0.0005361215728026296,34663671.92380953,81317839.02857141,0.0,0.0004796537205999798
mnist,val,vgg,20,109,a1,0.0,0.0,221,2.1359223300970878,35022.0,389.1333333333333,90,13,0.1262135922330097,174192.0,1476.2033898305085,118,10000,0.9980333333333332,0.9849,0.0007887590781783592,8105043.0,9365372.333333332,0.0,0.0007954817072654042,0.0006300109393111754,43833976.7,60259506.7,0.0,0.0005683439341667161,0.0004339219257832258,39891297.90476191,57559318.952380955,0.0,0.0003833709603236326,0.000583570990418022,32842850.0,56971875.19444444,0.0,0.0004983980888825132,0.00061440932515738,32609599.654545456,62235850.85454545,0.0,0.000576361305263588,0.0005655046343523601,28259445.269230768,86206436.14102565,0.0,0.0005430690909722306,0.0005004232844949185,34565176.83809523,79665327.9809524,0.0,0.0004896329426813535
mnist,val,vgg,20,134,a1,0.0,0.0,332,2.121794871794872,29056.0,212.08759124087592,137,19,0.1217948717948717,261549.0,1486.0738636363635,176,10000,0.99935,0.9848,0.00018416239847391584,78475024.33333334,65450911.0,0.0,0.0002786115435936903,0.0004553812906947968,43346823.5,77322400.3,0.0,0.0004298799701433898,0.000719173365049877,34332010.333333336,71888893.95238094,0.0,0.0006468031847263491,0.0005996121234140146,36695309.11111111,70771601.77777778,0.0,0.0005257273823877861,0.0005423451667286469,30475064.2,62299727.65454545,0.0,0.00047778272984404165,0.0005761628527949345,28367341.6025641,54879762.08974359,0.0,0.0005657339198112261,0.0004953694252307105,26709125.314285718,77220104.0952381,0.0,0.00048677637922213857
mnist,val,vgg,20,15,a1,0.0,0.0,42,1.9523809523809523,26384.0,1319.2,20,1,0.0476190476190476,55144.0,2625.904761904762,21,10000,0.9428166666666666,0.9433,0.00011330711926224252,37873704.333333336,144258464.33333334,0.0,0.00018633842175779436,0.0003093931399368473,47598638.300000004,103295292.7,0.0,0.0003556112071459466,0.000627026068807496,37888333.9047619,88516898.66666667,0.0,0.0005674851837823014,0.0006339591957763916,29493367.25,75031026.77777778,0.0,0.0005819790499513097,0.0005483771167701004,30440132.418181818,61283128.56363638,0.0,0.0005165641860196484,0.0004718308453430133,27815213.52564102,53572714.474358976,0.0,0.00043449800018308685,0.0005250569685227508,29905565.980952382,52048487.35238095,0.0,0.0005482361899602858
mnist,val,vgg,20,185,a1,0.0,0.0,383,2.1340782122905027,21704.0,140.0258064516129,155,24,0.1340782122905028,295856.0,1450.2745098039215,204,10000,0.9985166666666668,0.9828,0.0003921718570724549,64449217.0,198309477.33333334,0.0,0.00041022555339860814,0.0005064793930214875,36857453.3,127974669.7,0.0,0.00046947819778416736,0.0003856839384255443,36102750.47619047,95463227.23809524,0.0,0.00039011254430275155,0.000555316358559854,29186100.5,72644574.44444445,0.0,0.0005449903676585108,0.0005396296788642051,25722052.76363636,62031092.27272727,0.0,0.0005157043088484827,0.0004819672913881931,31044188.525641028,55528141.141025655,0.0,0.0004912059016883398,0.00043309228774875835,26627163.714285713,56246713.35238095,0.0,0.0004423586095105885
mnist,val,vgg,20,29,a1,0.0,0.0,49,2.0,28561.0,1298.2272727272727,22,2,0.0833333333333333,52185.0,2087.4,25,10000,0.9717666666666668,0.9684,0.0009213819230605932,27803670.333333336,137509903.0,0.0,0.0007975109987895712,0.00048800491930032277,33656064.7,140593833.7,0.0,0.0004454581215446045,0.0004779672262432923,24913541.809523806,93816998.95238096,0.0,0.0004971214477083101,0.00038860997041931537,29346253.277777776,73231862.5,0.0,0.0004194845836212633,0.0004661965215990684,28719596.854545455,63059376.27272727,0.0,0.0004980842298206937,0.00047523901606204543,24077611.6025641,63425165.5,0.0,0.0005038476139680759,0.00045034809864782227,26748828.780952375,58668773.92380953,0.0,0.00047769454089661886
mnist,val,vgg,20,54,a1,0.0,0.0,73,2.0,26793.0,788.0294117647059,34,2,0.0555555555555555,62050.0,1677.027027027027,37,10000,0.98855,0.9795,0.0009224484534160009,29646721.0,126188610.33333333,0.0,0.0007989031129553017,0.000642011371781669,14922214.299999997,74673124.3,0.0,0.000647131994447566,0.000452331145995696,24258318.952380955,96189082.95238096,0.0,0.000457194209497907,0.00038452330724569097,22070222.611111112,76421126.5,0.0,0.0004407936583157226,0.0003203634872125842,26324927.254545458,70005834.65454546,0.0,0.00038349578339356624,0.00041740989914363963,24079195.756410256,64475205.57692308,0.0,0.0004622780670656298,0.00044659541689954184,22514115.266666662,65968811.88571428,0.0,0.0004708466557584474
mnist,val,vgg,20,7,a1,0.0,0.0,43,2.0,29095.0,1531.3157894736842,19,2,0.0952380952380952,100605.0,4572.954545454545,22,10000,0.7809166666666667,0.7858,0.0004753516946016524,4456339.0,76896649.33333334,0.0,0.0005764171108611295,0.0006567692424973006,19175817.5,70421020.3,0.0,0.0006720798313921594,0.0004615606129754547,16549805.619047621,66557084.666666664,0.0,0.0005272339521856189,0.0003533534591232239,20898670.5,86231504.27777778,0.0,0.0004088651197295509,0.000327067944774302,18302922.163636364,74523051.65454546,0.0,0.00038313700394740347,0.000288081806933769,24372271.3974359,69237457.5,0.0,0.0003441125742711575,0.0004183485980909064,26562528.409523815,99284699.02857144,0.0,0.0004242651564173185
cifar,train,wres,20,104,a1,0.0,0.0,417,2.029268292682927,1359530.0,6901.167512690356,197,8,0.0390243902439024,6806230.0,32104.85849056604,212,50000,0.8873,0.761,0.0003435166744323107,5484394.333333333,29917129.0,0.0,0.0004961745373497336,0.00033137336113822494,5717125.7,43694799.800000004,0.0,0.0004846867234564392,0.000459441346647125,17106532.476190478,68305695.47619046,0.0,0.0005320129771865935,0.0003791618497956105,12892656.5,72326221.5,0.0,0.00044644366712714783,0.00030955775925108455,20965920.89090909,81066472.2,0.0,0.0003572093618710934,0.00035723971515676153,24454025.24358974,110614208.47435898,0.0,0.0003649296569393987,0.0003590096013626694,27762344.066666663,116281357.92380953,0.0,0.00035788675903461844
cifar,train,wres,20,12,a1,0.0,0.0,445,2.0,3557972.0,16172.6,220,2,0.009009009009009,6559424.0,29414.45739910314,223,50000,0.47902,0.4725,0.00028564628559732733,9961581.0,10175977.0,0.0,0.0005753874013267131,0.00022742642107912174,8111839.7,44542578.2,0.0,0.0004177477636648543,0.0003014357635165444,6128332.476190477,41437422.333333336,0.0,0.0004299804440398126,0.00037833391355463034,16832066.944444444,66196435.5,0.0,0.0004320556189914477,0.0003954773276859764,19801847.018181816,119905374.27272728,0.0,0.00040502686109947906,0.00038847607163103467,25993823.897435892,129963980.3974359,0.0,0.0003710689312363042,0.00035832672881078425,24942069.40952381,119568966.49523808,0.0,0.000341310660751148
cifar,train,wres,20,155,a1,0.0,0.0,413,2.009756097560976,1031753.0,5133.099502487562,201,4,0.0195121951219512,6736272.0,32385.92307692308,208,50000,0.86622,0.7472,9.970789151566381e-05,11723439.0,11969050.333333334,0.0,0.00028948041476117045,0.0002550547280032577,8325132.5,18097918.700000003,0.0,0.0004433524122734091,0.0002044030013632557,12183626.571428573,44989761.61904762,0.0,0.00032528548615368586,0.0003244234094419472,19535243.611111112,85118340.75,0.0,0.00037094589782884395,0.000459479932219586,23138528.618181817,124008152.45454545,0.0,0.00043465265032389554,0.0004006761673910615,21224831.07692308,129380917.1923077,0.0,0.0003769441284752596,0.00035075088794712337,24765193.63809524,163600731.14285713,0.0,0.0003272057599184446
cifar,train,wres,20,180,a1,0.0,0.0,487,2.042016806722689,176444.0,780.7256637168142,226,12,0.0504201680672268,5860119.0,23534.614457831325,249,50000,0.97008,0.8121,6.0492542490462074e-05,11222924.333333332,5081925.0,0.0,2.7193895248005975e-05,0.00010064500840397086,17749070.700000003,11159970.5,0.0,0.00018684758114194514,0.00030591295780246867,23031223.9047619,71730437.8095238,0.0,0.00036488479408909694,0.00034841724809322094,21551388.861111112,109478449.6111111,0.0,0.00035501214930657734,0.0003692565799465582,21202357.472727273,89653695.16363636,0.0,0.00035679840244995473,0.00040356379189157766,21825505.269230768,159603222.0769231,0.0,0.0003728034692891862,0.0005367906162987158,22839904.809523813,171698559.63809523,0.0,0.0005082897850025514
cifar,train,wres,20,24,a1,0.0,0.0,255,2.015873015873016,1566134.0,12837.16393442623,122,4,0.0317460317460317,4016340.0,31134.418604651164,129,50000,0.70054,0.6496,6.0322966046171975e-05,9128282.333333334,2509540.333333333,0.0,6.208039465063406e-05,0.0003208380011530027,27748336.300000004,62418908.3,0.0,0.0002634818974211877,0.00033414892012004535,28421867.666666668,71282593.8095238,0.0,0.0002814910776883551,0.00035514128620121063,24377496.5,73060209.6111111,0.0,0.00034190206543058206,0.0003039809124380319,20437184.018181816,144754187.89090908,0.0,0.00029672000405414845,0.0005105042510419083,22231805.269230768,127506627.25641026,0.0,0.0004966576358387298,0.0005367351335709985,24771264.552380953,144914386.26666668,0.0,0.0005125439653980939
cifar,train,wres,20,4,a1,0.0,0.0,1352,2.0285285285285286,5723756.0,8860.303405572755,646,20,0.03003003003003,24215291.0,35299.25801749271,686,50000,0.25676,0.2635,0.0005899111517315807,20580881.333333332,86995471.0,0.0,0.00039187941735902265,0.00044475569512896705,27836843.799999997,61860633.7,0.0,0.00028055824517403394,0.000314783069302073,28569913.80952381,55095727.61904762,0.0,0.00020885343064908988,0.0002805718599609194,25260936.77777778,103981569.5,0.0,0.0002281715473391657,0.0005365930597676839,25756965.654545456,109934678.45454545,0.0,0.0005188291662812343,0.0004705127936430569,23500475.269230768,127238460.26923077,0.0,0.0004695424295935293,0.000454525326258919,20923647.409523815,119661285.78095238,0.0,0.00045204987907396146
cifar,train,wres,20,75,a1,0.0,0.0,276,2.022058823529412,645966.0,4893.681818181818,132,4,0.0294117647058823,4470803.0,31934.307142857146,140,50000,0.8624,0.7687,0.0007983320724568989,51207529.33333333,55342824.333333336,0.0,0.000439308993656346,0.0004608976496652139,29939834.2,54806586.7,0.0,0.00028250844939424827,0.00033611606422028346,23199273.80952381,91264111.6190476,0.0,0.00021136613396991128,0.000609545742531751,30374380.777777776,86985561.77777778,0.0,0.0005396973689314644,0.0004953393013930678,27933056.418181818,88141507.6909091,0.0,0.000461738421722333,0.00046733734297102003,23923988.089743588,101068206.57692307,0.0,0.00046310895889307735,0.00042186421228299916,20512683.742857147,121720053.74285714,0.0,0.00042548605274893904
cifar,trainUval,wres,20,0,a1,0.0,0.0,3226,2.141434262948207,8424296.0,6343.596385542169,1328,178,0.1181938911022576,90215340.0,52450.77906976744,1720,60000,0.1061,0.1065,0.0008636262678154224,51084490.33333333,40303627.0,0.0,0.00047320503241353467,0.000460905252000314,33007830.5,83832263.5,0.0,0.00025216290097572545,0.0007867003989086231,35356430.80952381,79689617.9047619,0.0,0.0006345901174882462,0.0005932874801702186,30673661.27777778,75434090.0,0.0,0.0005080607633255241,0.0005176378065687344,27532060.27272728,78875066.67272727,0.0,0.0004720254125489138,0.00043550117977646843,23661592.0,81012440.57692307,0.0,0.0004129976291313979,0.00041534242348122667,22846535.780952383,97752149.6952381,0.0,0.00040671123431775794
cifar,trainUval,wres,20,125,a1,0.0,0.0,725,2.0685714285714285,332329.0,1019.414110429448,326,24,0.0685714285714285,9251949.0,24671.864,375,60000,0.99302,0.8296,0.0002786384852367904,29425258.333333332,104332296.33333333,0.0,0.00017671584850727676,0.0010092162730906819,46222407.3,55576493.300000004,0.0,0.000783191265019467,0.000719893217217816,40551074.47619048,71573386.95238096,0.0,0.0005803559364494913,0.0006218031711162253,31357324.361111112,71916438.44444443,0.0,0.0005220890890546267,0.0005002885715841667,25438285.563636363,64826135.61818181,0.0,0.0004392896633066493,0.00044369752545711435,25741417.56410256,73445759.73076922,0.0,0.0003979163366215779,0.0004230948740144487,32583093.26666667,114972119.06666668,0.0,0.0003922501748838905
cifar,trainUval,wres,20,150,a1,0.0,0.0,725,2.12316715542522,238726.0,782.7081967213114,305,36,0.1055718475073313,6555252.0,17070.96875,384,60000,0.99594,0.8375,0.001151603678511884,40719850.33333333,106593123.0,0.0,0.0009923663871594325,0.0008878578590322503,25020085.5,80871316.7,0.0,0.0007875799045110083,0.0007061506217491208,35194168.571428575,59892912.571428575,0.0,0.000589226555022469,0.0005628646671871666,31400395.52777778,56103442.5,0.0,0.0004709311766569217,0.0005163641106566636,28671714.21818182,63170731.2909091,0.0,0.0004304779296828554,0.00047695638140051773,36965375.25641025,96131805.91025643,0.0,0.00041223900331576325,0.0004181875325034572,34196344.54285715,97400701.92380953,0.0,0.0003754608428069105
cifar,trainUval,wres,20,176,a1,0.0,0.0,550,2.04089219330855,239122.0,934.0703125,256,13,0.0483271375464684,9237363.0,32873.17793594306,281,60000,0.95952,0.8001,0.0008003445336100163,7042814.333333333,133702656.33333333,0.0,0.0009658228696573987,0.0006340534366838632,23514595.5,84034376.7,0.0,0.0006242008468144133,0.0006286651008314019,17168711.14285714,56670712.952380955,0.0,0.0005742022299413092,0.0005720501831894368,29759705.694444444,48943701.99999999,0.0,0.0004742127575924799,0.0005392586392068429,42928958.69090909,84521614.85454544,0.0,0.0004497473902627747,0.0004794504886107185,38135912.307692304,86179078.74358974,0.0,0.0004088556981118486,0.0004673674809914616,35955820.69523809,83044753.12380953,0.0,0.00038829203011871746
cifar,trainUval,wres,20,200,a1,0.0,0.0,567,2.050724637681159,165127.0,635.1038461538461,260,16,0.0579710144927536,6852849.0,23549.30927835052,291,60000,0.97776,0.8072,0.0006979238754325231,4601364.333333334,49123216.333333336,0.0,0.0008936462820422263,0.0004556348963026466,6450769.3,69986578.3,0.0,0.0005815789841232153,0.0004966368614983309,18873620.57142857,62265695.80952381,0.0,0.00047672104274247643,0.0005671876780095215,27013597.0,87924578.77777779,0.0,0.0005102979295164721,0.0005347363467541743,39808222.4,71741762.49090908,0.0,0.00045454034812155266,0.0005121377873325529,41355705.76923076,72698897.42307691,0.0,0.00041080933648135156,0.0004752864455090751,35578231.55238094,80873804.55238095,0.0,0.00038246564966402306
cifar,trainUval,wres,20,45,a1,0.0,0.0,250,1.992,1617112.0,13041.225806451614,124,1,0.008,4061600.0,32492.8,125,60000,0.82548,0.7513,0.00011481481481481667,4611751.0,47039542.333333336,0.0,0.00021912320483748996,0.0005867549584386985,6863573.199999999,37841907.7,0.0,0.0006306838444020489,0.0005523157404496445,18233986.285714284,96751491.80952382,0.0,0.0005663917219785016,0.0004755310402929414,32896141.0,88735777.00000001,0.0,0.00045847230266435964,0.0005350067597197919,32963703.4,74167986.4909091,0.0,0.0004547396381390221,0.0005062784626605508,37446924.91025641,66997218.75641025,0.0,0.0004088756099130978,0.00044559529361244075,37470898.45714286,67264750.28571428,0.0,0.0003659321849854102
