dataset,split,model,epoch,layer,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,centroid_mean_correlation,neighborhood_purity,knn_accuracy,train_acc,val_acc
cifar,trainUval,densenet,121,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e121.pt,5,60000,10,,,,7.029906630191746,5.922721378495784,-0.0893217009386536,,,0.99748,0.8646
cifar,trainUval,densenet,154,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e154.pt,5,60000,10,,,,6.088471060451084,3.463694110870455,-0.0322285327637118,,,0.93066,0.8241
cifar,trainUval,densenet,187,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e187.pt,5,60000,10,,,,6.034215244284206,4.305985848947446,-0.0403858626155556,,,0.97474,0.8487
cifar,trainUval,densenet,39,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e39.pt,5,60000,10,,,,9.774194767531908,4.72364016531331,-0.0732580648065184,,,0.90312,0.8136
cifar,trainUval,densenet,71,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e71.pt,5,60000,10,,,,8.190595642911072,4.129551703563529,-0.0687771741864956,,,0.91458,0.8064
cifar,val,densenet,102,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e102.pt,5,10000,10,,,,6.318166317164145,3.4980717179814014,-0.074776031123894,,,0.97562,0.8453
cifar,val,densenet,135,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e135.pt,5,10000,10,,,,6.279358399374432,4.196333101124667,-0.0826518839907381,,,0.99974,0.8731
cifar,val,densenet,168,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e168.pt,5,10000,10,,,,5.575552780879849,2.9809820571421968,-0.0397973523054196,,,0.95934,0.8445
cifar,val,densenet,20,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e20.pt,5,10000,10,,,,11.750402504545963,5.050142289799168,-0.0685572628475396,,,0.86552,0.792
cifar,val,densenet,52,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e52.pt,5,10000,10,,,,8.101266338054073,4.152044889571503,-0.0828683975510953,,,0.9701,0.8381
cifar,val,densenet,85,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e85.pt,5,10000,10,,,,6.692713207584202,3.285709311477837,-0.0635857328360626,,,0.94394,0.8213
mnist,train,densenet,116,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e116.pt,5,60000,10,,,,18.971599498134218,16.416011709125264,-0.0973211516248194,,,0.99905,0.9717
mnist,train,densenet,149,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e149.pt,5,60000,10,,,,19.00199295319312,16.414817838680886,-0.0978631602949168,,,0.9992833333333333,0.9717
mnist,train,densenet,181,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e181.pt,5,60000,10,,,,19.27420250902745,17.05954737299006,-0.0987727743196953,,,0.9998833333333333,0.9726
mnist,train,densenet,33,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e33.pt,5,60000,10,,,,17.95262713929247,14.305386916431653,-0.0937835073329104,,,0.97075,0.9585
mnist,train,densenet,66,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e66.pt,5,60000,10,,,,18.65560047131427,15.584231837699091,-0.0948963520011137,,,0.9892833333333333,0.9674
mnist,train,densenet,99,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e99.pt,5,60000,10,,,,18.86939410005409,16.123359243370572,-0.0977847266944598,,,0.99795,0.9714
mnist,trainUval,densenet,13,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e13.pt,5,70000,10,,,,16.489921472132853,10.102223747614543,-0.0930617602678925,,,0.9338333333333333,0.9282
mnist,trainUval,densenet,162,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e162.pt,5,70000,10,,,,19.13426898714441,16.81975673144288,-0.0975024738971762,,,0.9996666666666667,0.9722
mnist,trainUval,densenet,195,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e195.pt,5,70000,10,,,,19.34909114873444,16.854988453056666,-0.0986339654883882,,,0.9999666666666667,0.9724
mnist,trainUval,densenet,47,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e47.pt,5,70000,10,,,,18.549886585449208,15.24200933450317,-0.0956661456340209,,,0.9844666666666667,0.9658
mnist,trainUval,densenet,8,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e8.pt,5,70000,10,,,,14.994963676869158,7.647897878934796,-0.0892625922461458,,,0.9030833333333333,0.8985
mnist,val,densenet,110,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e110.pt,5,10000,10,,,,19.05776464927536,16.084689746461063,-0.0965992129684705,,,0.9986333333333334,0.9713
mnist,val,densenet,143,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e143.pt,5,10000,10,,,,18.93087059370934,16.30355024033664,-0.097611957857949,,,0.9992666666666666,0.9718
mnist,val,densenet,176,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e176.pt,5,10000,10,,,,19.118590980742088,16.653381757321288,-0.0978096776040078,,,0.9998833333333333,0.9726
mnist,val,densenet,28,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e28.pt,5,10000,10,,,,17.83845567696655,13.733446466649609,-0.0950229188180842,,,0.96485,0.9545
mnist,val,densenet,60,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e60.pt,5,10000,10,,,,18.58879982651833,15.288624224739198,-0.0955718603550962,,,0.9887,0.9679
mnist,val,densenet,93,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e93.pt,5,10000,10,,,,18.82898389864484,15.793802645759529,-0.0969954990077452,,,0.9971,0.9708
cifar,train,resnet,124,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e124.pt,5,50000,10,,,,10.182797026628664,7.664328631094808,-0.097944556109711,,,0.99494,0.8561
cifar,train,resnet,157,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e157.pt,5,50000,10,,,,8.28250203316851,4.38817932183307,-0.0787830334139449,,,0.91848,0.8064
cifar,train,resnet,19,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e19.pt,5,50000,10,,,,13.641384941725512,5.1475652386251,-0.0546343577906477,,,0.84254,0.791
cifar,train,resnet,41,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e41.pt,5,50000,10,,,,12.136519935313007,5.098224101278543,-0.0586922245974879,,,0.889,0.8068
cifar,train,resnet,74,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e74.pt,5,50000,10,,,,11.131761944905662,5.10797447237311,-0.0617905448587542,,,0.90912,0.8113
cifar,trainUval,resnet,105,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e105.pt,5,60000,10,,,,9.7663987956652,5.607063088566371,-0.0932347769029601,,,0.9638,0.8364
cifar,trainUval,resnet,138,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e138.pt,5,60000,10,,,,10.256899578160867,8.160283538065892,-0.0989872887364554,,,0.99948,0.8659
cifar,trainUval,resnet,170,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e170.pt,5,60000,10,,,,7.824610956084647,4.802524800909149,-0.0790383591995612,,,0.95514,0.8384
cifar,trainUval,resnet,22,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e22.pt,5,60000,10,,,,13.562915994656864,5.157718205930658,-0.0592480234167603,,,0.87082,0.8007
cifar,trainUval,resnet,55,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e55.pt,5,60000,10,,,,13.015076819209048,6.19780083736164,-0.0838670780729776,,,0.95898,0.8337
cifar,trainUval,resnet,88,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e88.pt,5,60000,10,,,,10.307791118812538,5.140543301377588,-0.0754900807449644,,,0.93192,0.8212
cifar,val,resnet,119,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e119.pt,5,10000,10,,,,9.175783595001446,4.789873277722425,-0.0918245075332315,,,0.98946,0.8458
cifar,val,resnet,151,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e151.pt,5,10000,10,,,,8.003615083594386,3.64112609643267,-0.0647213928852221,,,0.92088,0.8084
cifar,val,resnet,184,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e184.pt,5,10000,10,,,,6.966400394233527,3.4627345634001534,-0.0675142886899619,,,0.96388,0.8349
cifar,val,resnet,36,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e36.pt,5,10000,10,,,,12.206588292750972,4.567545443285507,-0.0377743832286599,,,0.86232,0.798
cifar,val,resnet,69,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e69.pt,5,10000,10,,,,12.98813102858244,6.178987124681892,-0.0891959086202446,,,0.98984,0.8448
mnist,train,resnet,10,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e10.pt,5,60000,10,,,,24.48242742569369,18.66362492722857,-0.084562750726505,,,0.96215,0.9572
mnist,train,resnet,132,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e132.pt,5,60000,10,,,,28.7384554528682,25.95938188558479,-0.0919413177898366,,,0.99995,0.9803
mnist,train,resnet,165,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e165.pt,5,60000,10,,,,29.047678459848864,26.264849913456224,-0.0928680748518773,,,0.9999833333333333,0.9796
mnist,train,resnet,198,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e198.pt,5,60000,10,,,,29.377431372207084,26.66171030229646,-0.0952022180617916,,,1.0,0.9808
mnist,train,resnet,5,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e5.pt,5,60000,10,,,,23.7016771463764,17.321230587640255,-0.0831630631464374,,,0.955,0.9473
mnist,train,resnet,82,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e82.pt,5,60000,10,,,,28.019686633682667,24.551605709255483,-0.0907605084156896,,,0.99925,0.9789
mnist,trainUval,resnet,113,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e113.pt,5,70000,10,,,,28.623522526269788,25.77166850031557,-0.0906623137785148,,,0.9999333333333333,0.9804
mnist,trainUval,resnet,146,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e146.pt,5,70000,10,,,,28.715474849748,25.80595199628898,-0.0936043780105871,,,0.99995,0.9796
mnist,trainUval,resnet,179,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e179.pt,5,70000,10,,,,29.083179898576923,26.380746709826404,-0.0949283248452186,,,0.9999833333333333,0.9808
mnist,trainUval,resnet,30,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e30.pt,5,70000,10,,,,26.78039560575689,22.320127093934417,-0.0874839506517639,,,0.9872,0.9723
mnist,trainUval,resnet,63,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e63.pt,5,70000,10,,,,27.792022899769883,23.922157094494555,-0.08947092300908,,,0.9983,0.9771
mnist,trainUval,resnet,96,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e96.pt,5,70000,10,,,,28.401367706867408,24.869412284609304,-0.0916247724873098,,,0.9997833333333334,0.979
mnist,val,resnet,127,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e127.pt,5,10000,10,,,,28.68074838185333,25.81318108697523,-0.090742509356612,,,0.9999666666666667,0.9796
mnist,val,resnet,16,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e16.pt,5,10000,10,,,,26.12743908427854,21.94733290922084,-0.0873884251204969,,,0.9793166666666666,0.9675
mnist,val,resnet,192,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e192.pt,5,10000,10,,,,29.12505718441797,26.350387861363725,-0.0936644259572855,,,1.0,0.9801
mnist,val,resnet,44,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e44.pt,5,10000,10,,,,27.52375148486305,23.4052100281128,-0.0884089049003136,,,0.9958666666666667,0.9765
mnist,val,resnet,77,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e77.pt,5,10000,10,,,,27.808170669624392,24.27123906928999,-0.089566424877296,,,0.9990333333333333,0.9775
cifar,train,densenet,109,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e109.pt,5,50000,10,,,,6.910855443556784,5.427027192649365,-0.0841229861407029,,,0.98506,0.854
cifar,train,densenet,141,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e141.pt,5,50000,10,,,,7.425876079121062,7.066443217407462,-0.0921877289946929,,,0.99984,0.8746
cifar,train,densenet,174,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e174.pt,5,50000,10,,,,5.947746458048477,4.208860463309458,-0.0341567676631208,,,0.96046,0.8385
cifar,train,densenet,26,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e26.pt,5,50000,10,,,,11.012116003074937,5.7402619556431285,-0.0897275087573467,,,0.92282,0.8139
cifar,train,densenet,59,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e59.pt,5,50000,10,,,,8.968484423795699,6.120811771126447,-0.0948342664799962,,,0.98814,0.8401
cifar,train,densenet,91,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e91.pt,5,50000,10,,,,6.971152049923382,4.448105284667224,-0.0820276553221381,,,0.96008,0.8328
cifar,trainUval,densenet,122,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e122.pt,5,60000,10,,,,7.064746635877692,5.990904364350404,-0.0879718528314514,,,0.9979,0.8621
cifar,trainUval,densenet,155,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e155.pt,5,60000,10,,,,6.008671822417533,3.394616391321863,-0.0485782691146996,,,0.93492,0.8197
cifar,trainUval,densenet,188,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e188.pt,5,60000,10,,,,5.94466663584078,4.3915600758827,-0.0259747045275636,,,0.96992,0.8433
cifar,trainUval,densenet,4,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e4.pt,5,60000,10,,,,12.531573332977455,3.7804822963264986,-0.0342645402436936,,,0.68248,0.6535
cifar,trainUval,densenet,72,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e72.pt,5,60000,10,,,,7.97866389530651,4.915128476442399,-0.0487325063845561,,,0.9068,0.8019
cifar,val,densenet,103,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e103.pt,5,10000,10,,,,6.312273814551908,3.1930205438172585,-0.0724392312800953,,,0.97674,0.8446
cifar,val,densenet,136,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e136.pt,5,10000,10,,,,6.318628639762988,4.172886053838796,-0.0828417857504408,,,0.9998,0.8732
cifar,val,densenet,169,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e169.pt,5,10000,10,,,,5.60501379297344,2.8602690258702173,-0.0324806448025769,,,0.95996,0.838
cifar,val,densenet,200,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e200.pt,5,10000,10,,,,5.50999353584132,3.139368094195088,-0.0104387948614322,,,0.97902,0.8529
cifar,val,densenet,53,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e53.pt,5,10000,10,,,,8.037558796612752,4.443189733334038,-0.0826633570634189,,,0.97152,0.8372
cifar,val,densenet,86,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e86.pt,5,10000,10,,,,6.673030770254268,3.2914636351753663,-0.0327030252554797,,,0.93656,0.8246
mnist,train,densenet,117,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e117.pt,5,60000,10,,,,18.976691175919044,16.28768257437026,-0.0968248136696929,,,0.9990666666666667,0.9714
mnist,train,densenet,15,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e15.pt,5,60000,10,,,,16.820524212235632,11.032597360291277,-0.0934080410499886,,,0.9457,0.9373
mnist,train,densenet,182,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e182.pt,5,60000,10,,,,19.18718562214475,17.024254293911575,-0.0992000043435055,,,0.9999,0.9716
mnist,train,densenet,34,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e34.pt,5,60000,10,,,,18.137993525807957,14.482664645660757,-0.0942985216688875,,,0.9720833333333333,0.9594
mnist,train,densenet,67,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e67.pt,5,60000,10,,,,18.642016533591736,15.278802984422333,-0.0960612972159202,,,0.9892666666666666,0.968
mnist,trainUval,densenet,0,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e0.pt,5,70000,10,,,,1.957677212582413,0.4350196947541725,0.9969762229964751,,,0.09813333333333334,0.096
mnist,trainUval,densenet,130,a1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e130.pt,5,70000,10,,,,19.03620536259397,16.460532141649907,-0.097548222735979,,,0.9992666666666666,0.9719
