dataset,split,model,layer,epoch,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,centroid_mean_correlation,train_acc,val_acc
mnist,trainUval,densenet,a1,120,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e120.pt,5,70000,10,19.73783063632452,27.36761308102509,0.7212112571852103,18.96271200163516,16.652225177605487,-0.0975018389380035,0.9991833333333332,0.9718
mnist,trainUval,densenet,a1,153,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e153.pt,5,70000,10,19.658218871532107,27.3419487911612,0.7189765082833817,19.007561802360584,16.630193863174828,-0.0975895995224236,0.99945,0.9731
mnist,trainUval,densenet,a1,186,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e186.pt,5,70000,10,19.41813242369568,27.326565749651493,0.7105954184507552,19.23945968106952,17.113340007041362,-0.0989015323454736,0.9999166666666668,0.9721
mnist,trainUval,densenet,a1,38,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e38.pt,5,70000,10,20.459938134015555,27.467243472583714,0.744885017473178,18.28605102265482,14.547635272635876,-0.0949123187096708,0.9772,0.9627
mnist,trainUval,densenet,a1,70,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e70.pt,5,70000,10,20.079137362896446,27.3745862009742,0.7334955573568407,18.59234930011732,15.593206511329791,-0.0954057179666446,0.9893666666666666,0.9677
mnist,val,densenet,a1,101,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e101.pt,5,10000,10,20.033592393350787,27.583588872455167,0.7262866513123037,18.98405901808965,16.09552254342612,-0.0961720805013472,0.99825,0.971
mnist,val,densenet,a1,134,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e134.pt,5,10000,10,19.825086413450283,27.38544195846048,0.7239279338095732,18.902398815921416,16.3351181470341,-0.0977444992068483,0.9993,0.9712
mnist,val,densenet,a1,167,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e167.pt,5,10000,10,19.82889866471824,27.494420987786626,0.7211971720927126,19.067127863955687,16.356740260200123,-0.0977968010113115,0.9998166666666668,0.972
mnist,val,densenet,a1,2,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e2.pt,5,10000,10,24.12156338983103,26.417930025807568,0.913075451644651,10.38534204031803,4.712082028717544,-0.0485538430181762,0.77425,0.7716
mnist,val,densenet,a1,51,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e51.pt,5,10000,10,20.204229835554937,27.470746671318903,0.7354816407902504,18.60336651838524,15.254824730142614,-0.0949188980681503,0.98665,0.9665
mnist,val,densenet,a1,84,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e84.pt,5,10000,10,20.09327434841579,27.51992466239506,0.7301355143559856,18.8152989557766,15.76252369874132,-0.0964728411115266,0.9950166666666668,0.9706
cifar,train,resnet,a1,115,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e115.pt,5,50000,10,9.763356238253005,14.167174589557929,0.6891533789277358,10.227544141255768,7.144802588582039,-0.0958924020131345,0.9851,0.8507
cifar,train,resnet,a1,148,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e148.pt,5,50000,10,8.57317330387275,13.646691942324324,0.6282235533787945,10.568838777534948,8.917591428841321,-0.1002455485344629,0.99978,0.8649
cifar,train,resnet,a1,180,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e180.pt,5,50000,10,7.03428534104886,10.523005052763653,0.6684673537433538,7.793357346201224,5.260354842806907,-0.0844828163550228,0.96328,0.8354
cifar,train,resnet,a1,32,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e32.pt,5,50000,10,15.38181306307238,19.35807804641177,0.7945940204494406,12.074776776461338,4.259566223722492,-0.0197174079949133,0.82304,0.7648
cifar,train,resnet,a1,65,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e65.pt,5,50000,10,15.815469986471337,21.25218478762035,0.7441808992590745,14.17665515357747,8.37710316801548,-0.0897471484623655,0.98704,0.8446
cifar,train,resnet,a1,98,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e98.pt,5,50000,10,10.777275876514729,14.891150307394838,0.7237369614866361,10.25528253891238,5.620305720231284,-0.0845184849604978,0.9471,0.8299
cifar,trainUval,resnet,a1,129,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e129.pt,5,60000,10,9.128216208710716,13.747942590189236,0.663969619368702,10.23322832729352,7.8772421027571875,-0.0981549061424872,0.99806,0.857
cifar,trainUval,resnet,a1,161,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e161.pt,5,60000,10,7.995507682170919,11.31457192406923,0.7066557829874462,7.993969397861107,4.683213935391592,-0.0844645689690471,0.94256,0.829
cifar,trainUval,resnet,a1,194,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e194.pt,5,60000,10,6.563486846748743,9.95358418500384,0.6594093870866489,7.441542759024263,4.92428599440285,-0.0791313106601328,0.97408,0.8458
cifar,trainUval,resnet,a1,46,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e46.pt,5,60000,10,14.561885806877353,18.804366135527847,0.7743885490170814,12.089292373140994,5.482450092489025,-0.0697590468034732,0.91028,0.8139
cifar,trainUval,resnet,a1,79,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e79.pt,5,60000,10,12.498428346582108,16.529186853575347,0.7561429643998873,10.918785603846125,4.82189184969257,-0.0691375537445312,0.91346,0.8118
cifar,val,resnet,a1,11,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e11.pt,5,10000,10,18.283821034821354,22.642387791541683,0.8075041026216979,14.097142252831482,3.8171714362255535,-0.0008714513156077,0.74326,0.709
cifar,val,resnet,a1,142,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e142.pt,5,10000,10,9.256966118451562,13.073002375973504,0.7080979450799055,9.132795977767747,5.637338694526652,-0.094503462800656,0.99974,0.8637
cifar,val,resnet,a1,175,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e175.pt,5,10000,10,7.650284792051556,10.545834914492527,0.7254318746767233,7.205521521589264,3.929984494980188,-0.0703394396517162,0.95466,0.8308
cifar,val,resnet,a1,27,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e27.pt,5,10000,10,18.33909758178352,22.9918795166382,0.7976336849065487,14.112641043610248,5.13618459799027,-0.0653730355780496,0.91528,0.8261
cifar,val,resnet,a1,6,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e6.pt,5,10000,10,18.23581881847472,22.37745960123293,0.8149190812289513,13.385232435074808,3.745545079234177,-0.0170594589390173,0.74282,0.7149
cifar,val,resnet,a1,92,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e92.pt,5,10000,10,11.51240583983713,15.087123419472332,0.7630616864298028,9.740220680187257,4.907761722476761,-0.0699125716921775,0.9391,0.8209
mnist,train,resnet,a1,123,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e123.pt,5,60000,10,25.128068527525027,38.13285357137827,0.6589611365037112,28.66561725623624,25.293696258990806,-0.0930187655751281,0.99995,0.9784
mnist,train,resnet,a1,156,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e156.pt,5,60000,10,24.962563857605584,38.07740191688951,0.6555742409130403,28.73780056079193,26.002833463570795,-0.0931197282234549,0.9999833333333332,0.9803
mnist,train,resnet,a1,189,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e189.pt,5,60000,10,24.745422770214457,38.30182115591048,0.6460638691169887,29.228667992891232,26.53185108902031,-0.0942325952169193,1.0,0.98
mnist,train,resnet,a1,40,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e40.pt,5,60000,10,25.80263579287305,37.66119408378693,0.6851252707354023,27.40877233799348,23.1262985786597,-0.0890015741012479,0.99445,0.9748
mnist,train,resnet,a1,73,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e73.pt,5,60000,10,25.50349120643472,37.7249719373168,0.6760373804601075,27.769971977796004,24.17522198840181,-0.0901486643476427,0.9985333333333334,0.978
mnist,trainUval,resnet,a1,104,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e104.pt,5,70000,10,25.28493770522924,38.02323843392983,0.6649864332088651,28.43673287744268,24.989155410728124,-0.0922943809450338,0.9999,0.979
mnist,trainUval,resnet,a1,137,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e137.pt,5,70000,10,25.202295747635315,38.22789247059337,0.6592645871603324,28.797939673898743,26.01383859768305,-0.0917640036576885,0.9999666666666668,0.9803
mnist,trainUval,resnet,a1,17,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e17.pt,5,70000,10,26.06214397444248,36.86951147664475,0.7068752183210164,26.10219733837666,21.913006304714063,-0.0869500409075845,0.9810333333333332,0.9701
mnist,trainUval,resnet,a1,21,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e21.pt,5,70000,10,25.907645692664968,36.966866415668726,0.7008342390006795,26.39126892764837,22.06254809540296,-0.0874273310394377,0.9854333333333334,0.9708
mnist,trainUval,resnet,a1,54,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e54.pt,5,70000,10,25.72009899894317,37.7813035144499,0.6807626155382971,27.71149381830389,23.81914696981699,-0.0889725414043939,0.9978,0.9766
mnist,trainUval,resnet,a1,87,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e87.pt,5,70000,10,25.477410137655568,37.98089082154273,0.670795486534634,28.19424586009125,24.7497385618706,-0.0913486159525891,0.9996,0.9784
mnist,val,resnet,a1,118,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e118.pt,5,10000,10,25.29320876089659,38.088487796752645,0.6640643990873547,28.472601818662824,25.62098290175269,-0.0919573348540522,0.9999166666666668,0.9799
mnist,val,resnet,a1,150,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e150.pt,5,10000,10,25.23800564478169,38.143105461969206,0.6616662523701795,28.591854179785937,25.522442263277785,-0.0927860310432338,0.9999666666666668,0.9797
mnist,val,resnet,a1,183,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e183.pt,5,10000,10,24.935431882721208,38.170999752090296,0.6532559284448847,28.89094243943715,25.862083561820445,-0.0926656223624614,1.0,0.9794
mnist,val,resnet,a1,35,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e35.pt,5,10000,10,25.8576808983471,37.465580516000976,0.6901716333289879,27.119551344863684,22.69114023377586,-0.0887273677684721,0.99125,0.9743
mnist,val,resnet,a1,68,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e68.pt,5,10000,10,25.62108549858961,37.711430405625904,0.6793984005116757,27.661583922342047,23.78262790744004,-0.0897642854544269,0.9982,0.9776
cifar,train,densenet,a1,10,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e10.pt,5,50000,10,21.20590287432252,24.83205164349702,0.8539730497812448,12.80264526607316,4.774213945516995,-0.083923874605198,0.80224,0.7419
cifar,train,densenet,a1,132,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e132.pt,5,50000,10,6.641252237682958,9.94763878256256,0.667620968437712,7.353180460080723,6.865169115873577,-0.0917087631806703,0.99964,0.8717
cifar,train,densenet,a1,165,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e165.pt,5,50000,10,6.37891809448499,8.830414198328752,0.7223803947602216,6.05821918216144,4.346913552297113,-0.057846543062691,0.9545,0.8387
cifar,train,densenet,a1,198,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e198.pt,5,50000,10,5.438554531573733,8.227044321206533,0.6610581296559911,6.123016696603862,4.760152688624519,-0.0275875644042127,0.97122,0.8468
cifar,train,densenet,a1,5,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e5.pt,5,50000,10,21.4841726528824,25.105549357959,0.8557539349789793,12.89283301211958,4.01704937444712,-0.0599531790694221,0.71228,0.6806
cifar,train,densenet,a1,82,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e82.pt,5,50000,10,9.88462662100306,12.319383155530192,0.8023637625529842,7.27102246541463,4.207565761480137,-0.0742884073932721,0.94636,0.8248
cifar,trainUval,densenet,a1,113,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e113.pt,5,60000,10,7.546408787681591,10.261461313020863,0.7354126822176763,6.891595279658303,5.225845588758363,-0.0844735018893977,0.9916,0.8591
cifar,trainUval,densenet,a1,146,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e146.pt,5,60000,10,6.579938591397132,9.81873072188217,0.6701414651012867,7.231459743974232,6.611270698131032,-0.0915053567955951,0.99988,0.8741
cifar,trainUval,densenet,a1,179,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e179.pt,5,60000,10,5.952357099783079,8.459547450514975,0.703625948622196,5.953823888270452,4.29272203821378,-0.046106163677812,0.96226,0.8374
cifar,trainUval,densenet,a1,30,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e30.pt,5,60000,10,17.368245332780916,20.622897469032853,0.8421825962554926,11.071564160140504,5.693234398542814,-0.090197031629087,0.93554,0.8197
cifar,trainUval,densenet,a1,63,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e63.pt,5,60000,10,11.750053758626269,14.784466905736362,0.7947566749307178,8.900134983717251,6.367712742225202,-0.0980302201767601,0.99504,0.8479
cifar,trainUval,densenet,a1,96,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e96.pt,5,60000,10,8.544637206747991,10.99523953698476,0.7771215149980443,6.841511925550849,4.465036775958724,-0.0867169578036243,0.97416,0.846
cifar,val,densenet,a1,127,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e127.pt,5,10000,10,7.1647458478774455,9.585314244946014,0.7474711485494755,6.273990695152753,4.122837350516639,-0.0825330263779274,0.99908,0.8709
cifar,val,densenet,a1,16,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e16.pt,5,10000,10,18.54079668789045,22.024352568240893,0.8418316329818598,11.910055165050036,4.445185700145547,-0.0753069704770539,0.82494,0.7735
cifar,val,densenet,a1,192,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e192.pt,5,10000,10,5.8917814198058,8.097290521102652,0.7276238149602028,5.47697926526703,3.3539474080822385,-0.014596534463086,0.97034,0.8451
cifar,val,densenet,a1,44,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e44.pt,5,10000,10,13.696249515088384,16.184027393592512,0.8462819038795575,8.511858983153466,4.33644241707582,-0.0649642011251012,0.91978,0.8176
cifar,val,densenet,a1,77,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e77.pt,5,10000,10,10.66090869209586,12.849645039860103,0.8296656179237093,7.061042922265059,3.430918782593643,-0.0724014119492607,0.9362,0.8172
mnist,train,densenet,a1,108,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e108.pt,5,60000,10,19.83795552259709,27.460150403321663,0.7224270527009725,18.96237199920548,16.455736404889535,-0.0960192475325265,0.9985833333333334,0.972
mnist,train,densenet,a1,140,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e140.pt,5,60000,10,19.79625877196236,27.497585617062786,0.7199271618842925,19.068332190131148,16.384223699366665,-0.096487019088492,0.9992833333333332,0.972
mnist,train,densenet,a1,173,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e173.pt,5,60000,10,19.58423009670255,27.466611938333404,0.7130195067623206,19.243891736344544,16.987573845635882,-0.0996792045667788,0.9998833333333332,0.9724
mnist,train,densenet,a1,25,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e25.pt,5,60000,10,20.794705295045347,27.32898788145019,0.7609028693360412,17.65871302140336,13.54836097136126,-0.0925070530956039,0.9642666666666668,0.9539
mnist,train,densenet,a1,58,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e58.pt,5,60000,10,20.20766618154401,27.56650474575628,0.7330514465986072,18.6980218720129,15.353726232248444,-0.0951391628924823,0.9885,0.9669
mnist,train,densenet,a1,90,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e90.pt,5,60000,10,20.01616292280121,27.56588271029277,0.7261208767795931,18.92240972063937,15.795606598970538,-0.0962854773471336,0.9967,0.9704
mnist,trainUval,densenet,a1,121,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e121.pt,5,70000,10,19.69812246708949,27.301681439414743,0.7214985095625581,18.90106412585937,16.436377752344605,-0.0966190476847969,0.9990666666666668,0.972
mnist,trainUval,densenet,a1,154,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e154.pt,5,70000,10,19.793737954745648,27.515030714662924,0.7193790971927735,19.117444687695784,16.65087681791128,-0.0980684169553211,0.9995,0.9729
mnist,trainUval,densenet,a1,187,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e187.pt,5,70000,10,19.41954906299645,27.317135229473127,0.7108925917694408,19.22142763383398,17.01036482938922,-0.0975446951055303,0.9999333333333332,0.9733
mnist,trainUval,densenet,a1,39,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e39.pt,5,70000,10,20.412337250590003,27.44199082136146,0.7438358748630067,18.31229451177113,14.72601192842614,-0.0955257314705311,0.9780333333333332,0.9628
mnist,trainUval,densenet,a1,71,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e71.pt,5,70000,10,20.10082415309612,27.41461298004751,0.7332156820060016,18.62219332823328,15.268630591900532,-0.0964590561324039,0.9893833333333332,0.9676
