dataset,split,model,epoch,layer,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,neighborhood_purity,knn_accuracy,neighbourhood_purity_15,knn_accuracy_15,neighbourhood_purity_20,knn_accuracy_20,neighbourhood_purity_25,knn_accuracy_25,neighbourhood_purity_30,knn_accuracy_30,neighbourhood_purity_35,knn_accuracy_35,neighbourhood_purity_40,knn_accuracy_40,neighbourhood_purity_45,knn_accuracy_45,neighbourhood_purity_60,knn_accuracy_60,neighbourhood_purity_80,knn_accuracy_80,train_acc,val_acc
cifar,trainUval,densenet,6,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e6.pt,5,60000,10,,,,,,,,0.6065581498959498,0.73535,0.6020589588723213,0.7362833333333333,0.59864526001741,0.7375666666666667,0.5957221602227583,0.7384166666666667,0.5931632444936479,0.7384,0.5909489110024927,0.7374333333333334,0.5889946977482454,0.7377333333333334,0.583989695124583,0.7369,0.5786964561854481,0.7356833333333334,0.74142,0.7053
cifar,trainUval,densenet,81,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e81.pt,5,60000,10,,,,,,,,0.860185415348381,0.9338833333333332,0.8566250590297527,0.93465,0.8536160254012076,0.9347,0.8511540913406462,0.93405,0.8490425190696895,0.93415,0.8471452229868337,0.9339666666666666,0.8452271258090542,0.9334,0.840624240773937,0.9333166666666668,0.8357184997119812,0.9327666666666666,0.94396,0.8272
cifar,train,densenet,101,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e101.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.98064,0.8467
cifar,train,densenet,123,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e123.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99754,0.863
cifar,train,densenet,145,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e145.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99992,0.8738
cifar,train,densenet,167,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e167.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96384,0.8435
cifar,train,densenet,189,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e189.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97012,0.8489
cifar,train,densenet,3,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e3.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.61074,0.5877
cifar,train,densenet,51,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e51.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96086,0.8322
cifar,train,densenet,73,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e73.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.91884,0.8111
cifar,train,densenet,95,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e95.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97096,0.8431
cifar,val,densenet,115,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e115.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99214,0.858
cifar,val,densenet,137,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e137.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99978,0.874
cifar,val,densenet,159,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e159.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.95474,0.837
cifar,val,densenet,180,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e180.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97328,0.852
cifar,val,densenet,21,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e21.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.8744,0.7935
cifar,val,densenet,43,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e43.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9147,0.8148
cifar,val,densenet,65,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e65.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9967,0.8489
cifar,val,densenet,87,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e87.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94614,0.8294
cifar,trainUval,resnet,107,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e107.pt,5,60000,10,,,,,,,,0.9096311000186574,0.9548166666666666,0.9079379091049538,0.9551666666666668,0.9064092867363625,0.9551666666666668,0.9052073253776282,0.9554666666666668,0.903993773496815,0.9556166666666668,0.9029717988631488,0.9553166666666668,0.9019903960793622,0.95495,0.8996091031585548,0.95475,0.8971192263856411,0.9543333333333334,0.96778,0.8374
cifar,trainUval,resnet,129,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e129.pt,5,60000,10,,,,,,,,0.954493556849961,0.9754,0.9539288413885392,0.9756166666666668,0.9535063262660752,0.9754333333333334,0.9530924408033188,0.9753,0.9527186535436486,0.9752,0.9524420373224922,0.9752333333333332,0.952166195926029,0.9753333333333334,0.9514546217454992,0.9752166666666666,0.9506959338877968,0.9751,0.99806,0.857
cifar,trainUval,resnet,150,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e150.pt,5,60000,10,,,,,,,,0.960821257887458,0.9773666666666668,0.9605520689793218,0.9774166666666668,0.9603058894943703,0.9774666666666668,0.9600750662549862,0.97735,0.9599582846828866,0.9775833333333334,0.9597993336022558,0.9776166666666668,0.959638241303196,0.9775166666666668,0.9592420004098012,0.9774,0.9588809126555146,0.9773833333333334,0.99978,0.865
cifar,trainUval,resnet,172,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e172.pt,5,60000,10,,,,,,,,0.893748499820471,0.9427333333333332,0.8919451133596235,0.9434166666666668,0.8904900462330794,0.9436333333333332,0.8893563075555742,0.94355,0.8883209097339869,0.9434833333333332,0.8871568572478735,0.9431166666666668,0.8862676729756646,0.9429333333333332,0.8838424744729446,0.9426666666666668,0.8810900127357384,0.94265,0.95134,0.8302
cifar,trainUval,resnet,194,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e194.pt,5,60000,10,,,,,,,,0.9190668572514296,0.95735,0.9177144147938634,0.9580166666666666,0.9165309735124536,0.9577,0.9154962848560876,0.9580166666666666,0.914706891871368,0.9578166666666666,0.9138933410288888,0.9579,0.9131424651037676,0.9578833333333332,0.9114440620898864,0.95745,0.9094696693938764,0.9572833333333334,0.97408,0.8458
cifar,trainUval,resnet,35,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e35.pt,5,60000,10,,,,,,,,0.768032887578132,0.8602333333333333,0.7646873173918914,0.86055,0.762046124924342,0.8604166666666667,0.7597612603064551,0.8601333333333333,0.7576254928102459,0.85975,0.755931308939441,0.85975,0.754360913803437,0.8589166666666667,0.7501951350060241,0.8589666666666667,0.7458499058320728,0.8582333333333333,0.855,0.7924
cifar,trainUval,resnet,57,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e57.pt,5,60000,10,,,,,,,,0.8792472343486688,0.9404333333333332,0.8769222201897348,0.9413333333333334,0.8747683773341848,0.9418333333333332,0.8727691025516393,0.9413833333333332,0.8711757540216626,0.9411333333333334,0.8696106485363228,0.94095,0.8683517765262846,0.94085,0.8649852373167393,0.94025,0.8611649831388839,0.9404833333333332,0.9633,0.8366
cifar,trainUval,resnet,79,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e79.pt,5,60000,10,,,,,,,,0.8300540256241163,0.9055333333333332,0.8268656048909521,0.9057333333333332,0.8243515608961173,0.9059333333333334,0.8222003090055446,0.9060833333333334,0.8204152971789458,0.9061,0.8187834120463041,0.9059833333333334,0.8173079261163643,0.9055833333333332,0.8135873497432969,0.9052,0.8093659804717938,0.9048833333333334,0.91346,0.8118
cifar,train,resnet,1,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e1.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.492,0.4807
cifar,train,resnet,120,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e120.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.98932,0.8506
cifar,train,resnet,142,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e142.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99974,0.8637
cifar,train,resnet,164,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e164.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.93384,0.8211
cifar,train,resnet,186,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e186.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96034,0.8394
cifar,train,resnet,27,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e27.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.91528,0.8261
cifar,train,resnet,49,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e49.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.92904,0.8285
cifar,train,resnet,70,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e70.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9899,0.8448
cifar,train,resnet,92,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e92.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9391,0.8209
cifar,val,resnet,112,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e112.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97914,0.8422
cifar,val,resnet,134,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e134.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99908,0.8608
cifar,val,resnet,156,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e156.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9271,0.8138
cifar,val,resnet,178,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e178.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9624,0.8409
cifar,val,resnet,2,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e2.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.60434,0.5917
cifar,val,resnet,40,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e40.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.8865,0.8067
cifar,val,resnet,62,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e62.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.98224,0.8425
cifar,val,resnet,84,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e84.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.92684,0.8245
cifar,trainUval,densenet,110,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e110.pt,5,60000,10,,,,,,,,0.935329826292361,0.9688833333333332,0.9341120735667268,0.9689833333333332,0.9328536868507824,0.9688166666666668,0.9319180353817104,0.9687333333333332,0.9311450917215404,0.9685,0.9304627438025708,0.9686,0.9297602987101186,0.9682333333333332,0.9280675659052514,0.9679333333333332,0.9262266598267472,0.96755,0.98538,0.8538
cifar,trainUval,densenet,132,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e132.pt,5,60000,10,,,,,,,,0.9631614896661548,0.9780333333333332,0.9628648099966718,0.97815,0.9626068900678936,0.9780333333333332,0.9624415301319036,0.9781333333333332,0.9623121285457298,0.9780666666666666,0.9622029879390306,0.9780666666666666,0.9621201804566472,0.9781166666666666,0.9618596341543784,0.97815,0.9616600229476492,0.9782333333333332,0.99964,0.8717
cifar,trainUval,densenet,154,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e154.pt,5,60000,10,,,,,,,,0.8766119855279152,0.9393833333333332,0.8736578870003544,0.9392,0.8711467410714482,0.9390166666666668,0.8691443533567649,0.9388333333333332,0.8673230323709272,0.9386833333333332,0.8658198819106763,0.938,0.8644799963630353,0.9375666666666668,0.86097281424634,0.9367,0.8571861612490376,0.9359666666666666,0.93066,0.8241
cifar,trainUval,densenet,176,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e176.pt,5,60000,10,,,,,,,,0.914852367197738,0.9575333333333332,0.912834546190941,0.9573333333333334,0.9114775822844764,0.9573,0.9102442266066676,0.9568333333333332,0.9090479383282496,0.9563833333333334,0.908037504528756,0.9564166666666668,0.9071557985854204,0.9565166666666668,0.9050225409540892,0.9559833333333332,0.9026648717210092,0.9553833333333334,0.9702,0.8464
cifar,trainUval,densenet,198,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e198.pt,5,60000,10,,,,,,,,0.9284498438805135,0.9620833333333332,0.9270250315478922,0.9625,0.9260404463671404,0.96225,0.9250796693813718,0.9621166666666666,0.924290714896289,0.9616833333333332,0.9235271994934756,0.9613833333333334,0.9228258153017151,0.96135,0.9210459555434,0.9606,0.9192581266891372,0.9599,0.97122,0.8468
cifar,trainUval,densenet,39,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e39.pt,5,60000,10,,,,,,,,0.7956703697964962,0.88895,0.7914001728820516,0.8900333333333333,0.7881532836559985,0.8897333333333334,0.78529569409872,0.8895,0.7827155740005168,0.8889666666666667,0.7805368704617659,0.8895,0.7785742699370761,0.8893666666666666,0.7735730714354627,0.8889166666666667,0.7681863377023301,0.8883166666666666,0.90312,0.8136
cifar,trainUval,densenet,60,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e60.pt,5,60000,10,,,,,,,,0.9181865541843784,0.96535,0.9161242148263786,0.9657,0.9144527770089582,0.96555,0.9129558798555524,0.9656666666666668,0.9116196710492868,0.9656833333333332,0.9104360052367751,0.9657666666666668,0.9093052079822562,0.9657333333333332,0.9064949239787232,0.96595,0.9034854271079948,0.9655833333333332,0.99144,0.848
cifar,trainUval,densenet,82,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e82.pt,5,60000,10,,,,,,,,0.8594994216138024,0.93285,0.8557936762347106,0.9326166666666666,0.8530002174908838,0.9333666666666668,0.850633196826614,0.9336,0.8483959379950897,0.93315,0.8465877559852122,0.9334666666666668,0.844819106578839,0.9333333333333332,0.8405663871872864,0.9325,0.8358127562791631,0.93235,0.94636,0.8248
cifar,train,densenet,102,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e102.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97562,0.8453
cifar,train,densenet,124,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e124.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99802,0.8665
cifar,train,densenet,146,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e146.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99988,0.8741
cifar,train,densenet,168,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e168.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.95934,0.8445
cifar,train,densenet,19,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e19.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.84888,0.7799
cifar,train,densenet,30,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e30.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.93554,0.8197
cifar,train,densenet,52,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e52.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9701,0.8381
cifar,train,densenet,74,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e74.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9365,0.8252
cifar,train,densenet,96,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e96.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97416,0.846
cifar,val,densenet,116,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e116.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99456,0.8565
cifar,val,densenet,138,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e138.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99978,0.872
cifar,val,densenet,16,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e16.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.82494,0.7735
cifar,val,densenet,181,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e181.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96922,0.8413
cifar,val,densenet,22,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e22.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.8782,0.7945
cifar,val,densenet,44,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e44.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.91978,0.8176
cifar,val,densenet,66,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e66.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99666,0.8494
cifar,val,densenet,88,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e88.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.95492,0.836
cifar,trainUval,resnet,108,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e108.pt,5,60000,10,,,,,,,,0.9080706506426528,0.9542333333333334,0.905998203082853,0.9542833333333334,0.9044289162719163,0.95445,0.9030779501865596,0.95435,0.9018038615984488,0.9545666666666668,0.9006836104354096,0.95425,0.8996555587827163,0.95425,0.8972029344730985,0.9539166666666666,0.8944416055810007,0.9535833333333332,0.96994,0.8395
cifar,trainUval,resnet,13,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e13.pt,5,60000,10,,,,,,,,0.6783634605452425,0.7865,0.6744393647933922,0.7871166666666667,0.6717772929652719,0.7877166666666666,0.6694181929533598,0.7887666666666666,0.6672971551624017,0.7887333333333333,0.6654356864383737,0.7897333333333333,0.6639761689754119,0.79,0.6599673246297947,0.7886666666666666,0.6556194895566517,0.7883833333333333,0.78374,0.7393
cifar,trainUval,resnet,151,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e151.pt,5,60000,10,,,,,,,,0.848947356739212,0.91745,0.8461371066847935,0.91785,0.8438264929899065,0.918,0.8419352617697635,0.9174666666666668,0.8400628372826515,0.9173833333333332,0.8385140591651092,0.9168,0.8370193430636158,0.9170166666666668,0.8334595899767593,0.9161333333333334,0.8295649248221748,0.91565,0.92088,0.8084
cifar,trainUval,resnet,173,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e173.pt,5,60000,10,,,,,,,,0.892011948557666,0.9423666666666668,0.8897444718054336,0.9422333333333334,0.8879380094932744,0.9423166666666668,0.8866221684198431,0.9428333333333332,0.8854272086448355,0.9427166666666666,0.884346190034961,0.9420666666666668,0.883396196563437,0.9417,0.8808322317194541,0.9416,0.8780727314499704,0.9411833333333334,0.94298,0.8218
cifar,trainUval,resnet,195,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e195.pt,5,60000,10,,,,,,,,0.9177362814053917,0.95565,0.9164066739226624,0.9557166666666668,0.9152748218064608,0.9557,0.9142294514139592,0.9559,0.9134571128244644,0.9560666666666666,0.9127112128206424,0.9561333333333332,0.912056452927084,0.9560666666666666,0.9103410531660427,0.9558166666666666,0.908468285265282,0.9555833333333332,0.969,0.8438
cifar,trainUval,resnet,36,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e36.pt,5,60000,10,,,,,,,,0.7737073221530872,0.8648833333333333,0.7701810807239506,0.8649333333333333,0.7673746334319045,0.86495,0.7650379398240018,0.8649,0.7628732299920574,0.8652833333333333,0.7611270530411968,0.8650666666666667,0.7595134666458155,0.8654666666666667,0.7552077381231266,0.8644666666666667,0.750633444342556,0.8641666666666666,0.86232,0.798
cifar,trainUval,resnet,58,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e58.pt,5,60000,10,,,,,,,,0.8864462958164867,0.9441666666666668,0.8840405249120238,0.9449166666666666,0.8820978954448658,0.9446333333333332,0.8804819796816407,0.94485,0.8789261587444684,0.9450333333333332,0.8776126438959716,0.9452,0.8764192667881987,0.9454333333333332,0.8731573704449672,0.9452,0.869530715479757,0.9452166666666668,0.96932,0.8424
cifar,trainUval,resnet,8,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e8.pt,5,60000,10,,,,,,,,0.6657324345381884,0.7786833333333333,0.6622703125827449,0.7796833333333333,0.6594303789719107,0.781,0.6572163095758128,0.7818833333333334,0.6551354461830189,0.7818,0.6533911709855938,0.7822166666666667,0.651730648943943,0.78195,0.647681094336399,0.78195,0.6433987267466849,0.7820833333333334,0.78842,0.7501
cifar,train,resnet,10,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e10.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.80658,0.7611
cifar,train,resnet,121,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e121.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99174,0.8538
cifar,train,resnet,143,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e143.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99974,0.8645
cifar,train,resnet,165,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e165.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94946,0.8347
cifar,train,resnet,187,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e187.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96248,0.8364
cifar,train,resnet,28,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e28.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.91558,0.8236
cifar,train,resnet,5,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e5.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.7174,0.6906
cifar,train,resnet,71,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e71.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.89708,0.8014
cifar,train,resnet,93,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e93.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94996,0.8291
cifar,val,resnet,113,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e113.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97938,0.8427
cifar,val,resnet,135,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e135.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99892,0.8626
cifar,val,resnet,157,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e157.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.91848,0.8064
cifar,val,resnet,179,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e179.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.949,0.8277
cifar,val,resnet,20,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e20.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.85328,0.795
cifar,val,resnet,41,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e41.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.889,0.8068
cifar,val,resnet,63,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e63.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.98448,0.8457
cifar,val,resnet,85,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e85.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9331,0.8219
cifar,trainUval,densenet,111,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e111.pt,5,60000,10,,,,,,,,0.9376315571094688,0.9701666666666666,0.9361823724261544,0.97,0.9350362740602792,0.97,0.9341755022586395,0.97005,0.9332978705417684,0.97005,0.932622217531056,0.97005,0.9319444005969462,0.9697166666666668,0.9302500406642632,0.9692,0.9284204596800656,0.9689166666666666,0.98726,0.8496
cifar,trainUval,densenet,133,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e133.pt,5,60000,10,,,,,,,,0.9637585253995996,0.9786333333333334,0.9635096128324416,0.9786,0.963241244666303,0.9786833333333332,0.963055647331191,0.9785333333333334,0.96292244166079,0.9784833333333334,0.96283170856199,0.9786166666666668,0.962746095157652,0.97855,0.9625081023721926,0.9785166666666668,0.9622371072821612,0.9785166666666668,0.99976,0.873
cifar,trainUval,densenet,155,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e155.pt,5,60000,10,,,,,,,,0.882295223070677,0.9423333333333334,0.8795308984295079,0.942,0.8772561904502073,0.9419666666666666,0.8751552506893412,0.9414166666666668,0.8735561772491086,0.9412,0.8721173864809553,0.9409833333333332,0.8708607724219657,0.9410666666666668,0.867604800320955,0.9406166666666668,0.8640668911369356,0.9395333333333332,0.93492,0.8197
cifar,trainUval,densenet,177,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e177.pt,5,60000,10,,,,,,,,0.9083923493067836,0.9535166666666668,0.9063879419090666,0.9531333333333334,0.9047107500690688,0.9532833333333334,0.9033076632191585,0.9531666666666668,0.9022257193607112,0.9533833333333334,0.9010826087807752,0.95305,0.9001227686425085,0.9529333333333332,0.8978974447088719,0.9526166666666668,0.8954451846867546,0.9521333333333334,0.96162,0.8441
cifar,trainUval,densenet,199,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e199.pt,5,60000,10,,,,,,,,0.930740538310638,0.9641166666666666,0.92932708764284,0.9637333333333332,0.928347746246202,0.9640166666666666,0.9274680210334184,0.9636333333333332,0.9266262729569552,0.9632166666666668,0.9259920660456376,0.9630333333333332,0.9254051337638632,0.9631166666666666,0.9239004629350224,0.9628666666666666,0.9223368770368922,0.9627166666666668,0.97148,0.8469
