dataset,randomness,split,model,epoch,layer,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,centroid_mean_correlation,silhouette_score,neighborhood_purity,knn_accuracy,neighbourhood_purity_15,knn_accuracy_15,neighbourhood_purity_20,knn_accuracy_20,neighbourhood_purity_25,knn_accuracy_25,neighbourhood_purity_30,knn_accuracy_30,neighbourhood_purity_35,knn_accuracy_35,neighbourhood_purity_40,knn_accuracy_40,neighbourhood_purity_45,knn_accuracy_45,neighbourhood_purity_60,knn_accuracy_60,neighbourhood_purity_80,knn_accuracy_80,train_acc,val_acc
cifar,0.0,train,resnet,113,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e113.pt,5,50000,10,,,,,,,0.2189727133692892,,,,,,,,,,,,,,,,,,,,,0.97938,0.8427
cifar,0.0,train,resnet,135,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e135.pt,5,50000,10,,,,,,,0.3007760316157791,,,,,,,,,,,,,,,,,,,,,0.99892,0.8626
cifar,0.0,train,resnet,157,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e157.pt,5,50000,10,,,,,,,0.1642285280234437,,,,,,,,,,,,,,,,,,,,,0.91848,0.8064
cifar,0.0,train,resnet,179,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e179.pt,5,50000,10,,,,,,,0.2234515210965245,,,,,,,,,,,,,,,,,,,,,0.949,0.8277
cifar,0.0,train,resnet,20,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e20.pt,5,50000,10,,,,,,,0.0390216878121133,,,,,,,,,,,,,,,,,,,,,0.85328,0.795
cifar,0.0,train,resnet,41,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e41.pt,5,50000,10,,,,,,,0.0575811233893177,,,,,,,,,,,,,,,,,,,,,0.889,0.8068
cifar,0.0,train,resnet,63,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e63.pt,5,50000,10,,,,,,,0.1572081031612127,,,,,,,,,,,,,,,,,,,,,0.98448,0.8457
cifar,0.0,train,resnet,85,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e85.pt,5,50000,10,,,,,,,0.1175701873622359,,,,,,,,,,,,,,,,,,,,,0.9331,0.8219
cifar,0.0,val,resnet,105,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e105.pt,5,10000,10,,,,,,,0.127205094794616,,,,,,,,,,,,,,,,,,,,,0.9638,0.8364
cifar,0.0,val,resnet,127,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e127.pt,5,10000,10,,,,,,,0.1778032016362416,,,,,,,,,,,,,,,,,,,,,0.99686,0.8576
cifar,0.0,val,resnet,149,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e149.pt,5,10000,10,,,,,,,0.1993002128855631,,,,,,,,,,,,,,,,,,,,,0.99976,0.8636
cifar,0.0,val,resnet,170,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e170.pt,5,10000,10,,,,,,,0.151188698707938,,,,,,,,,,,,,,,,,,,,,0.95514,0.8384
cifar,0.0,val,resnet,192,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e192.pt,5,10000,10,,,,,,,0.1719411726429537,,,,,,,,,,,,,,,,,,,,,0.96678,0.8361
cifar,0.0,val,resnet,33,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e33.pt,5,10000,10,,,,,,,0.0236301729616665,,,,,,,,,,,,,,,,,,,,,0.82208,0.7685
cifar,0.0,val,resnet,55,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e55.pt,5,10000,10,,,,,,,0.0747813363663102,,,,,,,,,,,,,,,,,,,,,0.95898,0.8337
cifar,0.0,val,resnet,77,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e77.pt,5,10000,10,,,,,,,0.0667650574130262,,,,,,,,,,,,,,,,,,,,,0.89282,0.797
cifar,0.0,val,resnet,99,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e99.pt,5,10000,10,,,,,,,0.1141812661538076,,,,,,,,,,,,,,,,,,,,,0.95556,0.8324
cifar,0.0,trainUval,densenet,103,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e103.pt,5,60000,10,,,,,,,0.1625529891762238,,,0.9181960428304852,0.9624666666666668,0.9160039507265232,0.9628666666666666,0.9142484846113832,0.9627166666666668,0.9128457579716216,0.9625833333333332,0.9115097365164426,0.9623,0.9103676274636898,0.9622,0.909420128268998,0.9621,0.9067729183505048,0.9619166666666666,0.9041297450809884,0.96165,0.97674,0.8446
cifar,0.0,trainUval,densenet,125,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e125.pt,5,60000,10,,,,,,,0.2508642240842497,,,0.9602074019619904,0.9774166666666668,0.9598994652543508,0.97735,0.9595710046814768,0.9773,0.9592432053379064,0.9773166666666666,0.959005137164082,0.9772,0.9588283252648128,0.9773166666666666,0.9586523236639604,0.9772333333333332,0.9582146247035784,0.9771666666666666,0.9577437615939896,0.9771333333333332,0.99836,0.8659
cifar,0.0,trainUval,densenet,147,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e147.pt,5,60000,10,,,,,,,0.2824590563570236,,,0.9653336459672291,0.97915,0.9651155950534898,0.97925,0.96496558411437,0.9790666666666666,0.9648308557912392,0.9791666666666666,0.9647551245868392,0.9791333333333332,0.9646524042948726,0.979,0.9645890119836986,0.9790666666666666,0.9644218556658763,0.9790166666666666,0.9642527366920234,0.9790666666666666,0.99986,0.8751
cifar,0.0,trainUval,densenet,169,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e169.pt,5,60000,10,,,,,,,0.1836540337045714,,,0.9024115163539904,0.9529833333333332,0.9002070503894487,0.9528,0.8983654004441725,0.953,0.8968589438005357,0.9525,0.8955247270063491,0.9523166666666668,0.8943235246942758,0.9526,0.8932988721080093,0.9521333333333334,0.8905464138327162,0.9519666666666666,0.8875574548792652,0.9514,0.95996,0.838
cifar,0.0,trainUval,densenet,190,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e190.pt,5,60000,10,,,,,,,0.2287554759217545,,,0.9275801027891798,0.9631333333333332,0.9263638726482224,0.9629666666666666,0.9252915518501316,0.9628333333333332,0.924304989297461,0.96295,0.923362814868657,0.9629833333333332,0.9226883976587726,0.9629166666666666,0.9219513996385676,0.9631,0.920158836473158,0.9626833333333332,0.9182664848147049,0.9621833333333332,0.97628,0.8558
cifar,0.0,trainUval,densenet,31,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e31.pt,5,60000,10,,,,,,,0.0443806229856586,,,0.7352535094657374,0.8452166666666666,0.730665516106512,0.8460166666666666,0.7267857981476574,0.8459833333333333,0.7234515569760825,0.8464833333333334,0.7206305550572831,0.84625,0.7180597152037177,0.8456,0.7158640314530722,0.8453833333333334,0.7102692217127274,0.8443333333333334,0.7043898506492737,0.8441,0.85132,0.7809
cifar,0.0,trainUval,densenet,53,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e53.pt,5,60000,10,,,,,,,0.1087363919136562,,,0.875641621466879,0.945,0.8725409822221151,0.9452666666666668,0.8699623839460534,0.94545,0.867645676715795,0.9452833333333334,0.8655785456959967,0.9450333333333332,0.8638118183676653,0.9446833333333332,0.8622220216780823,0.9452666666666668,0.858135097990057,0.9450666666666668,0.8536524124616908,0.94475,0.97152,0.8372
cifar,0.0,trainUval,densenet,75,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e75.pt,5,60000,10,,,,,,,0.0961777570218984,,,0.8356169399503861,0.92045,0.8310163440470695,0.9204333333333332,0.8278024227426768,0.9205666666666666,0.8250173771073395,0.92055,0.8225336978086323,0.9201,0.8203194210049777,0.9199,0.8181933112396568,0.9196166666666666,0.8131083103239163,0.9190333333333334,0.8077688957980136,0.919,0.92906,0.8181
cifar,0.0,trainUval,densenet,97,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e97.pt,5,60000,10,,,,,,,0.1514389801006946,,,0.9066977289970404,0.9569333333333332,0.9043839177730424,0.95685,0.9023797468399948,0.9570166666666666,0.90075270241733,0.95695,0.8992690673037725,0.95675,0.8979944927730555,0.9570166666666666,0.8968445690527129,0.9569166666666666,0.8939891889599402,0.95655,0.8907697152917218,0.9563166666666668,0.97282,0.8485
cifar,0.0,train,densenet,117,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e117.pt,5,50000,10,,,,,,,0.2295092440041996,,,,,,,,,,,,,,,,,,,,,0.99452,0.8575
cifar,0.0,train,densenet,139,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e139.pt,5,50000,10,,,,,,,0.2996259781762405,,,,,,,,,,,,,,,,,,,,,0.99984,0.8728
cifar,0.0,train,densenet,160,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e160.pt,5,50000,10,,,,,,,0.1694452755786109,,,,,,,,,,,,,,,,,,,,,0.94022,0.8277
cifar,0.0,train,densenet,182,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e182.pt,5,50000,10,,,,,,,0.2312380389173003,,,,,,,,,,,,,,,,,,,,,0.96946,0.8493
cifar,0.0,train,densenet,23,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e23.pt,5,50000,10,,,,,,,0.0645641356213409,,,,,,,,,,,,,,,,,,,,,0.89836,0.805
cifar,0.0,train,densenet,45,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e45.pt,5,50000,10,,,,,,,0.0883859295856016,,,,,,,,,,,,,,,,,,,,,0.9211,0.8124
cifar,0.0,train,densenet,67,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e67.pt,5,50000,10,,,,,,,0.1578329138702225,,,,,,,,,,,,,,,,,,,,,0.99722,0.8496
cifar,0.0,train,densenet,89,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e89.pt,5,50000,10,,,,,,,0.1438470603002871,,,,,,,,,,,,,,,,,,,,,0.96026,0.8383
cifar,0.0,val,densenet,109,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e109.pt,5,10000,10,,,,,,,0.1344518469344216,,,,,,,,,,,,,,,,,,,,,0.98506,0.854
cifar,0.0,val,densenet,130,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e130.pt,5,10000,10,,,,,,,0.1818070708792074,,,,,,,,,,,,,,,,,,,,,0.99936,0.8701
cifar,0.0,val,densenet,152,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e152.pt,5,10000,10,,,,,,,0.114942172201837,,,,,,,,,,,,,,,,,,,,,0.9232,0.8182
cifar,0.0,val,densenet,174,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e174.pt,5,10000,10,,,,,,,0.1448124468511319,,,,,,,,,,,,,,,,,,,,,0.96046,0.8385
cifar,0.0,val,densenet,196,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e196.pt,5,10000,10,,,,,,,0.1753403349003719,,,,,,,,,,,,,,,,,,,,,0.97668,0.8533
cifar,0.0,val,densenet,37,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e37.pt,5,10000,10,,,,,,,0.0564804587407958,,,,,,,,,,,,,,,,,,,,,0.89244,0.8095
cifar,0.0,val,densenet,59,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e59.pt,5,10000,10,,,,,,,0.0942281044112404,,,,,,,,,,,,,,,,,,,,,0.98814,0.8401
cifar,0.0,val,densenet,80,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e80.pt,5,10000,10,,,,,,,0.0847043599752144,,,,,,,,,,,,,,,,,,,,,0.94158,0.8296
cifar,0.0,trainUval,resnet,100,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e100.pt,5,60000,10,,,,,,,0.1577651244781679,,,0.8891518270610562,0.9441166666666668,0.8866501633533709,0.94405,0.8845727047204074,0.94415,0.8828935922375832,0.9440833333333334,0.8815214467052369,0.9444666666666668,0.8801726844577386,0.9442833333333334,0.8789237879683883,0.9441333333333334,0.8756014562673831,0.9438333333333332,0.8723147957750029,0.9436833333333332,0.96114,0.8363
cifar,0.0,trainUval,resnet,122,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e122.pt,5,60000,10,,,,,,,0.2359531429451135,,,0.9439476864186518,0.9713833333333334,0.9430315266643567,0.9714833333333334,0.9423397007288028,0.9714166666666668,0.9417171037949416,0.97165,0.9411271951621676,0.9715333333333334,0.9406944136168508,0.9716666666666668,0.9402952425567238,0.9715833333333334,0.9390886168832648,0.9717,0.9377264915627472,0.97135,0.9925,0.852
cifar,0.0,trainUval,resnet,144,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e144.pt,5,60000,10,,,,,,,0.2926193386702926,,,0.96062809392077,0.9770333333333332,0.9603410600210752,0.9772833333333332,0.9600479649938598,0.9773333333333334,0.9597999370322254,0.9773166666666666,0.9596485958148878,0.9773666666666668,0.9594873867858172,0.9774333333333334,0.959306084502664,0.9774333333333334,0.9589747261173984,0.9774666666666668,0.9585684950941676,0.9774,0.9997,0.8657
cifar,0.0,trainUval,resnet,166,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e166.pt,5,60000,10,,,,,,,0.1924664677200125,,,0.8828840166958158,0.9366666666666666,0.8807532833539339,0.9361166666666668,0.8792224708849145,0.9365,0.8779166887610326,0.9366666666666666,0.8765075520467498,0.9363666666666668,0.8753145462389449,0.9363333333333334,0.8743173075144821,0.9364333333333332,0.8717013495625981,0.9362,0.8689499703701895,0.9359,0.93758,0.8237
cifar,0.0,trainUval,resnet,188,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e188.pt,5,60000,10,,,,,,,0.2363611740246139,,,0.9107197677750638,0.9522333333333334,0.9090067045861896,0.9522666666666668,0.9077028643716232,0.9519833333333332,0.9065850735461952,0.9524833333333332,0.9056766210633408,0.9523,0.9048135628474624,0.9524,0.904107678938876,0.9524666666666668,0.902049954418126,0.9522333333333334,0.8998810018967239,0.95195,0.96588,0.8388
cifar,0.0,trainUval,resnet,29,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e29.pt,5,60000,10,,,,,,,0.0609261370949335,,,0.8058100111911762,0.8903333333333333,0.8028079052214697,0.89145,0.8005254543753076,0.8929666666666667,0.7984746636727272,0.893,0.7966501711991926,0.8931,0.7949398984284844,0.8928666666666667,0.7934495458001567,0.89325,0.7897861319414282,0.8933,0.785642537890728,0.8934833333333333,0.91866,0.8262
cifar,0.0,trainUval,resnet,50,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e50.pt,5,60000,10,,,,,,,0.0865377769894633,,,0.8407335900352805,0.9149666666666668,0.8380872128298666,0.9157833333333332,0.8357706224726819,0.9159333333333334,0.8336071808081913,0.9158666666666668,0.8316862690378252,0.9155666666666666,0.8301384281362405,0.9158333333333334,0.828691326988342,0.9156833333333332,0.8246830618248974,0.9154833333333332,0.8206193601037441,0.9155,0.9299,0.8221
cifar,0.0,trainUval,resnet,72,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e72.pt,5,60000,10,,,,,,,0.0771523025223987,,,0.8158462155343602,0.89665,0.8126849030402777,0.89705,0.8100813142905677,0.8981333333333333,0.8079068529185696,0.8981666666666667,0.8059805283688029,0.8977,0.8042218128683094,0.8979,0.8029128467502957,0.8979333333333334,0.798560610976492,0.89675,0.7940822304648624,0.8956833333333334,0.90166,0.8073
cifar,0.0,trainUval,resnet,94,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e94.pt,5,60000,10,,,,,,,0.1405203819459135,,,0.8743515985096573,0.9343833333333332,0.8719215636420155,0.9348833333333332,0.8699502569762787,0.9354,0.8681461309347586,0.9356666666666666,0.8666172370372197,0.9355833333333332,0.865236009833486,0.9356833333333332,0.8639592327202411,0.9352833333333334,0.8606586834628648,0.9350666666666668,0.8571194858673732,0.9349,0.94912,0.8323
cifar,0.0,train,resnet,114,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e114.pt,5,50000,10,,,,,,,0.2179088020055019,,,,,,,,,,,,,,,,,,,,,0.9809,0.8448
cifar,0.0,train,resnet,136,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e136.pt,5,50000,10,,,,,,,0.3060370075956212,,,,,,,,,,,,,,,,,,,,,0.99926,0.8641
cifar,0.0,train,resnet,158,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e158.pt,5,50000,10,,,,,,,0.1847135710060804,,,,,,,,,,,,,,,,,,,,,0.93494,0.8184
cifar,0.0,train,resnet,18,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e18.pt,5,50000,10,,,,,,,0.0280110895878413,,,,,,,,,,,,,,,,,,,,,0.82292,0.7717
cifar,0.0,train,resnet,200,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e200.pt,5,50000,10,,,,,,,0.2616750076046207,,,,,,,,,,,,,,,,,,,,,0.96938,0.8365
cifar,0.0,train,resnet,42,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e42.pt,5,50000,10,,,,,,,0.0680624278800523,,,,,,,,,,,,,,,,,,,,,0.89526,0.8109
cifar,0.0,train,resnet,64,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e64.pt,5,50000,10,,,,,,,0.1557171777327921,,,,,,,,,,,,,,,,,,,,,0.98522,0.8418
cifar,0.0,train,resnet,86,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e86.pt,5,50000,10,,,,,,,0.1272381221925121,,,,,,,,,,,,,,,,,,,,,0.93706,0.8286
cifar,0.0,val,resnet,106,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e106.pt,5,10000,10,,,,,,,0.1278726100671246,,,,,,,,,,,,,,,,,,,,,0.96248,0.8327
cifar,0.0,val,resnet,128,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e128.pt,5,10000,10,,,,,,,0.182405043683068,,,,,,,,,,,,,,,,,,,,,0.99734,0.8602
cifar,0.0,val,resnet,15,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e15.pt,5,10000,10,,,,,,,0.0230280511667407,,,,,,,,,,,,,,,,,,,,,0.79316,0.7512
cifar,0.0,val,resnet,171,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e171.pt,5,10000,10,,,,,,,0.1553238397590426,,,,,,,,,,,,,,,,,,,,,0.95538,0.8321
cifar,0.0,val,resnet,193,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e193.pt,5,10000,10,,,,,,,0.1736040844920499,,,,,,,,,,,,,,,,,,,,,0.96294,0.8332
cifar,0.0,val,resnet,34,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e34.pt,5,10000,10,,,,,,,0.0384713592160567,,,,,,,,,,,,,,,,,,,,,0.8375,0.7751
cifar,0.0,val,resnet,56,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e56.pt,5,10000,10,,,,,,,0.0892655662410437,,,,,,,,,,,,,,,,,,,,,0.96268,0.8421
cifar,0.0,val,resnet,78,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e78.pt,5,10000,10,,,,,,,0.0688525049660586,,,,,,,,,,,,,,,,,,,,,0.90842,0.8159
cifar,0.0,trainUval,densenet,104,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e104.pt,5,60000,10,,,,,,,0.1670849971719398,,,0.9238932115088424,0.9643166666666668,0.9219363467111756,0.9641166666666666,0.9204583634709343,0.9638833333333332,0.9192820644979076,0.9638833333333332,0.9181886142812952,0.9638833333333332,0.917119952433446,0.9642333333333334,0.9161511949288268,0.9641666666666666,0.9137656914925696,0.9636,0.9113639314824242,0.9636333333333332,0.97998,0.8445
cifar,0.0,trainUval,densenet,126,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e126.pt,5,60000,10,,,,,,,0.2512864533952156,,,0.9610601456932418,0.9783166666666666,0.9606060144885434,0.97825,0.9603003793031644,0.97815,0.9600414089856648,0.9780333333333332,0.9598502469838206,0.9781333333333332,0.9596884239262358,0.978,0.9594995686227696,0.97785,0.9591467333703406,0.978,0.9587518906834084,0.9779833333333332,0.9986,0.8715
cifar,0.0,trainUval,densenet,148,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e148.pt,5,60000,10,,,,,,,0.2840282792242143,,,0.9652254639667746,0.9790666666666666,0.965024690781958,0.9791666666666666,0.9648122647688572,0.9791333333333332,0.9646833106788508,0.97905,0.9645956712431656,0.9792,0.964512340540599,0.9790166666666666,0.9644458234356296,0.9790333333333332,0.964282204867982,0.9790166666666666,0.9640459941561864,0.9789833333333332,0.9999,0.8731
cifar,0.0,trainUval,densenet,17,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e17.pt,5,60000,10,,,,,,,0.0404073518131726,,,0.7115038640945194,0.8246,0.7066233579192097,0.8250333333333333,0.7030362998659562,0.8238166666666666,0.7001708267465283,0.8239666666666666,0.6976824125770918,0.8236833333333333,0.6953983173495462,0.8232333333333334,0.6934324239000514,0.8233833333333334,0.6882353491755009,0.8230166666666666,0.6826647395854754,0.82215,0.82978,0.7672
cifar,0.0,trainUval,densenet,191,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e191.pt,5,60000,10,,,,,,,0.2366373505177393,,,0.9274227884654022,0.9622,0.9261502778593356,0.9621333333333332,0.925182438031219,0.9624166666666668,0.9242850827615317,0.9622166666666668,0.9233488093801512,0.9621833333333332,0.9226038480337329,0.96185,0.9219265866038666,0.9616833333333332,0.9201902236108188,0.9613333333333334,0.9183705177053848,0.9609,0.975,0.8445
cifar,0.0,trainUval,densenet,32,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e32.pt,5,60000,10,,,,,,,0.0525123149491105,,,0.7443890481858717,0.8525,0.7398799307655024,0.8538,0.7359349113867408,0.85395,0.7327755769271551,0.8539,0.7300970286834718,0.8536333333333334,0.7277300287065198,0.8537333333333333,0.7255414273609526,0.8533833333333334,0.7198625792746275,0.8527666666666667,0.7139143261090486,0.85135,0.85412,0.7742
cifar,0.0,trainUval,densenet,54,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e54.pt,5,60000,10,,,,,,,0.1077375385429014,,,0.8824177653502844,0.9482,0.8791940425675616,0.9487833333333332,0.87658489688889,0.9487333333333332,0.8744415272170664,0.9484166666666668,0.8726138206784716,0.9483666666666668,0.8709711542560187,0.9483666666666668,0.8693386924545349,0.9478833333333332,0.8652399547262951,0.9482833333333334,0.860859209658521,0.9481,0.97042,0.8344
cifar,0.0,trainUval,densenet,76,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e76.pt,5,60000,10,,,,,,,0.1078018252485333,,,0.8455549084321783,0.92395,0.8417545933586089,0.92475,0.8382717697546557,0.92445,0.8354890320206345,0.9250666666666668,0.8332660771495287,0.9250333333333334,0.8309820801635156,0.9244333333333332,0.8291178027781229,0.92415,0.8242792100816686,0.9236833333333332,0.8191133311085713,0.9229166666666668,0.93106,0.8272
cifar,0.0,trainUval,densenet,98,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e98.pt,5,60000,10,,,,,,,0.1519911340232994,,,0.9074693727077352,0.9579333333333332,0.9051491802122892,0.95795,0.9030112577055106,0.9574333333333334,0.9014456986317896,0.9578166666666666,0.8998667677461315,0.95735,0.8985940619815014,0.9572333333333334,0.8973009317784945,0.957,0.894223618069917,0.9565333333333332,0.8910522240161025,0.9559,0.97412,0.846
cifar,0.0,train,densenet,118,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e118.pt,5,50000,10,,,,,,,0.2298080980816901,,,,,,,,,,,,,,,,,,,,,0.9936,0.8618
cifar,0.0,train,densenet,14,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e14.pt,5,50000,10,,,,,,,0.0266767625332727,,,,,,,,,,,,,,,,,,,,,0.7859,0.7404
cifar,0.0,train,densenet,161,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e161.pt,5,50000,10,,,,,,,0.1824656430139227,,,,,,,,,,,,,,,,,,,,,0.96078,0.846
cifar,0.0,train,densenet,183,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e183.pt,5,50000,10,,,,,,,0.2199389115778223,,,,,,,,,,,,,,,,,,,,,0.96692,0.8444
cifar,0.0,train,densenet,24,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e24.pt,5,50000,10,,,,,,,0.0666723238985752,,,,,,,,,,,,,,,,,,,,,0.90872,0.8084
cifar,0.0,train,densenet,46,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e46.pt,5,50000,10,,,,,,,0.0921914402504561,,,,,,,,,,,,,,,,,,,,,0.93342,0.8226
cifar,0.0,train,densenet,68,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e68.pt,5,50000,10,,,,,,,0.1579051470194391,,,,,,,,,,,,,,,,,,,,,0.99722,0.8484
cifar,0.0,train,densenet,9,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e9.pt,5,50000,10,,,,,,,0.0325660233048219,,,,,,,,,,,,,,,,,,,,,0.79738,0.7418
cifar,0.0,val,densenet,11,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e11.pt,5,10000,10,,,,,,,0.0151385708629299,,,,,,,,,,,,,,,,,,,,,0.73818,0.6995
cifar,0.0,val,densenet,131,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e131.pt,5,10000,10,,,,,,,0.1836249368038468,,,,,,,,,,,,,,,,,,,,,0.99942,0.8708
cifar,0.0,val,densenet,153,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e153.pt,5,10000,10,,,,,,,0.119459002850966,,,,,,,,,,,,,,,,,,,,,0.9322,0.8241
